year curveLowRes0121
24 2.923
24 3.231
24 3.454
24 4.811
24 5.939
24 5.601
24 6.681
25 2.035
25 2.359
25 2.705
25 3.024
25 3.253
25 3.523
25 4.79
25 6.065
25 5.736
25 7.613
26 2.039
26 2.306
26 2.656
26 2.959
26 3.275
26 3.529
26 5.048
26 6.339
26 5.493
26 6.515
27 2.029
27 2.323
27 2.539
27 2.744
27 3.016
27 3.301
27 4.116
27 5.447
27 6.215
27 5.455
27 7.112
28 2.039
28 2.314
28 2.538
28 2.813
28 3.146
28 3.387
28 4.145
28 5.214
28 6.471
28 6.255
28 7.063
29 2.009
29 2.339
29 2.637
29 2.833
29 3.125
29 3.46
29 4.759
29 6.314
29 5.894
29 6.702
30 2.04
30 2.345
30 2.666
30 2.956
30 3.231
30 3.494
30 4.048
30 5.507
30 6.327
30 6.243
30 7.824
31 2.01
31 2.276
31 2.618
31 2.901
31 3.242
31 3.524
31 4.611
31 5.819
31 6.557
31 6.363
32 2.043
32 2.348
32 2.697
32 2.903
32 3.201
32 3.441
32 3.8
32 4.872
32 6.109
32 5.249
32 6.832
33 2.019
33 2.278
33 2.508
33 2.776
33 3.045
33 3.338
33 4.282
33 5.789
33 6.135
33 6.449
33 7.979
34 2.036
34 2.343
34 2.639
34 2.903
34 3.062
34 3.27
34 4.359
34 5.352
34 5.254
34 5.778
35 2.025
35 2.32
35 2.717
35 3.018
35 3.348
35 3.652
35 4.845
35 5.93
35 4.814
35 6.264
36 2.0
36 2.328
36 2.627
36 2.911
36 3.253
36 3.546
36 4.275
36 5.569
36 6.68
36 5.959
36 7.427
37 2.043
37 2.395
37 2.669
37 3.007
37 3.337
37 3.557
37 4.582
37 5.648
37 6.4
37 6.375
37 7.978
38 2.01
38 2.313
38 2.567
38 2.944
38 3.195
38 3.514
38 4.82
38 6.437
38 6.112
38 6.804
39 2.023
39 2.218
39 2.628
39 2.902
39 3.155
39 3.548
39 5.206
39 6.325
39 6.147
39 6.895
40 2.007
40 2.302
40 2.631
40 2.976
40 3.255
40 3.585
40 4.85
40 6.104
40 5.78
40 6.944
41 2.046
41 2.31
41 2.62
41 2.951
41 3.374
41 3.667
41 5.161
41 6.081
41 5.251
41 6.503
42 2.044
42 2.343
42 2.599
42 2.918
42 3.251
42 3.5
42 4.396
42 5.426
42 6.614
42 6.131
42 7.532
43 2.045
43 2.372
43 2.669
43 2.878
43 3.186
43 3.438
43 4.487
43 5.696
43 5.071
43 6.812
44 2.01
44 2.227
44 2.455
44 2.676
44 2.979
44 3.267
44 4.083
44 5.476
44 6.569
44 6.027
44 7.683
45 2.015
45 2.276
45 2.606
45 2.852
45 3.12
45 3.402
45 4.674
45 6.231
45 6.19
45 6.887
46 2.049
46 2.307
46 2.501
46 2.81
46 3.129
46 3.443
46 4.428
46 5.746
46 6.09
46 6.124
46 7.969
47 2.027
47 2.28
47 2.526
47 2.781
47 3.004
47 3.237
47 3.759
47 5.062
47 5.805
47 5.188
47 6.466
48 2.039
48 2.322
48 2.615
48 2.941
48 3.258
48 3.584
48 4.613
48 5.836
48 5.19
48 5.952
49 2.035
49 2.38
49 2.644
49 3.057
49 3.292
49 3.657
49 4.527
49 5.668
49 6.145
49 6.109
49 7.745
50 2.024
50 2.324
50 2.57
50 2.907
50 3.21
50 3.446
50 4.212
50 5.567
50 6.055
50 5.91
50 7.318
51 2.032
51 2.317
51 2.608
51 2.96
51 3.262
51 3.492
51 4.646
51 5.445
51 5.026
51 5.557
52 2.012
52 2.227
52 2.516
52 2.775
52 3.09
52 3.401
52 3.981
52 4.816
52 5.569
52 5.307
52 6.492
53 2.017
53 2.361
53 2.536
53 2.685
53 2.944
53 3.303
53 4.284
53 5.432
53 5.581
53 5.894
53 7.006
54 2.006
54 2.282
54 2.575
54 2.859
54 3.017
54 3.242
54 4.173
54 5.45
54 5.581
54 6.449
55 2.035
55 2.316
55 2.547
55 2.832
55 3.186
55 3.454
55 4.602
55 6.42
55 6.399
55 6.834
56 2.022
56 2.269
56 2.602
56 2.949
56 3.21
56 3.471
56 4.445
56 5.694
56 6.078
56 5.753
57 2.015
57 2.365
57 2.662
57 2.944
57 3.283
57 3.525
57 4.805
57 6.283
57 6.38
57 7.477
58 2.019
58 2.312
58 2.596
58 2.866
58 3.083
58 3.322
58 4.214
58 5.131
58 5.187
58 5.132
58 6.42
59 2.028
59 2.332
59 2.635
59 2.988
59 3.241
59 3.568
59 4.174
59 5.237
59 6.121
59 5.667
59 6.785
60 2.047
60 2.303
60 2.707
60 2.904
60 3.163
60 3.404
60 4.442
60 5.596
60 5.717
60 6.175
61 2.008
61 2.258
61 2.595
61 2.937
61 3.255
61 3.556
61 4.718
61 5.993
61 5.813
61 6.124
62 2.025
62 2.236
62 2.479
62 2.755
62 3.117
62 3.388
62 4.492
62 5.936
62 5.628
62 7.217
63 2.026
63 2.282
63 2.602
63 2.85
63 3.187
63 3.514
63 5.017
63 6.565
63 6.025
63 7.567
64 2.016
64 2.332
64 2.633
64 2.919
64 3.258
64 3.553
64 4.533
64 5.784
64 5.885
64 6.664
65 2.012
65 2.239
65 2.559
65 2.919
65 3.228
65 3.538
65 4.867
65 6.022
65 5.731
65 6.446
66 2.007
66 2.314
66 2.566
66 2.912
66 3.225
66 3.523
66 4.757
66 5.986
66 6.188
66 6.203
67 2.035
67 2.333
67 2.633
67 2.949
67 3.23
67 3.523
67 4.69
67 6.183
67 5.754
67 7.223
68 2.012
68 2.245
68 2.578
68 2.883
68 3.105
68 3.345
68 3.836
68 4.936
68 6.181
68 5.739
68 7.285
69 2.011
69 2.302
69 2.605
69 2.858
69 3.201
69 3.449
69 4.449
69 5.828
69 5.673
69 6.487
70 2.014
70 2.352
70 2.584
70 2.909
70 3.172
70 3.516
70 4.766
70 6.09
70 5.579
70 6.85
71 2.038
71 2.32
71 2.637
71 2.974
71 3.225
71 3.441
71 4.664
71 5.61
71 5.377
71 6.059
