year curveLowRes0131
16 4.676
16 6.201
16 6.562
16 6.772
16 7.758
17 2.002
17 2.182
17 2.464
17 2.767
17 3.125
17 3.413
17 4.57
17 5.845
17 5.308
17 6.413
18 2.038
18 2.423
18 2.685
18 2.891
18 3.185
18 3.462
18 4.241
18 5.764
18 6.457
18 5.9
18 7.216
19 2.016
19 2.288
19 2.558
19 2.75
19 3.041
19 3.391
19 4.163
19 5.249
19 5.867
19 5.955
19 7.434
20 2.028
20 2.226
20 2.442
20 2.72
20 2.991
20 3.278
20 4.474
20 5.705
20 5.905
20 6.537
21 2.04
21 2.214
21 2.511
21 2.842
21 3.127
21 3.427
21 4.514
21 5.69
21 6.082
21 6.116
21 8.179
22 2.017
22 2.284
22 2.591
22 2.826
22 3.129
22 3.451
22 4.254
22 5.273
22 5.609
22 5.377
22 7.01
23 2.028
23 2.35
23 2.637
23 2.912
23 3.13
23 3.429
23 4.274
23 5.605
23 5.986
23 5.619
23 6.821
24 2.027
24 2.338
24 2.651
24 2.98
24 3.321
24 3.592
24 4.357
24 5.573
24 6.163
24 5.332
24 6.805
25 2.006
25 2.363
25 2.691
25 2.985
25 3.273
25 3.631
25 4.676
25 6.226
25 6.726
25 6.574
26 2.02
26 2.327
26 2.633
26 2.942
26 3.32
26 3.7
26 4.859
26 6.061
26 5.909
26 5.844
27 2.002
27 2.319
27 2.569
27 2.794
27 3.035
27 3.399
27 4.315
27 5.7
27 4.946
27 6.221
28 2.038
28 2.327
28 2.595
28 2.791
28 2.977
28 3.213
28 4.253
28 4.986
28 5.305
28 5.918
28 6.881
29 2.012
29 2.348
29 2.628
29 2.89
29 3.201
29 3.46
29 4.735
29 6.294
29 6.964
29 6.125
29 8.001
30 2.03
30 2.332
30 2.736
30 3.101
30 3.365
30 3.733
30 4.524
30 5.63
30 5.245
30 6.22
31 2.041
31 2.302
31 2.6
31 2.843
31 3.209
31 3.475
31 4.985
31 6.337
31 6.514
31 6.621
31 7.706
32 2.023
32 2.269
32 2.561
32 2.806
32 3.024
32 3.359
32 3.926
32 4.966
32 5.792
32 5.127
32 6.19
33 2.025
33 2.318
33 2.644
33 3.034
33 3.261
33 3.594
33 4.523
33 5.85
33 5.18
33 6.775
34 2.039
34 2.287
34 2.55
34 2.739
34 3.091
34 3.352
34 4.238
34 5.576
34 6.066
34 5.9
34 7.357
35 2.028
35 2.391
35 2.661
35 2.952
35 3.225
35 3.479
35 3.872
35 5.345
35 6.617
35 5.901
35 7.008
36 2.034
36 2.287
36 2.545
36 2.841
36 3.152
36 3.484
36 4.347
36 5.519
36 5.515
36 6.082
37 2.019
37 2.31
37 2.638
37 2.958
37 3.241
37 3.578
37 4.59
37 5.955
37 6.155
37 7.179
38 2.042
38 2.414
38 2.63
38 2.839
38 3.049
38 3.301
38 4.336
38 5.658
38 5.824
38 5.642
38 6.737
39 2.038
39 2.329
39 2.575
39 2.896
39 3.26
39 3.664
39 4.905
39 6.342
39 6.122
39 7.135
40 2.037
40 2.355
40 2.622
40 2.888
40 3.105
40 3.4
40 4.277
40 5.559
40 5.161
40 6.034
41 2.016
41 2.316
41 2.638
41 2.883
41 3.233
41 3.464
41 4.889
41 6.127
41 5.996
41 6.822
42 2.045
42 2.266
42 2.515
42 2.787
42 2.986
42 3.347
42 4.474
42 5.975
42 6.561
42 6.055
42 7.356
43 2.038
43 2.292
43 2.643
43 2.886
43 3.17
43 3.469
43 4.09
43 5.432
43 5.783
43 5.137
43 6.796
44 2.016
44 2.238
44 2.404
44 2.725
44 3.036
44 3.318
44 4.151
44 5.612
44 6.607
44 5.701
44 7.19
45 2.031
45 2.321
45 2.726
45 3.061
45 3.348
45 3.642
45 4.671
45 5.88
45 6.212
45 6.214
45 7.48
46 2.026
46 2.241
46 2.618
46 2.893
46 3.197
46 3.41
46 4.769
46 6.286
46 6.124
46 7.39
47 2.008
47 2.333
47 2.638
47 2.993
47 3.344
47 3.664
47 4.747
47 5.886
47 5.15
47 6.672
48 2.027
48 2.346
48 2.633
48 2.966
48 3.28
48 3.47
48 4.404
48 5.947
48 5.977
48 6.306
49 2.005
49 2.259
49 2.526
49 2.78
49 3.114
49 3.428
49 4.251
49 5.357
49 6.077
49 6.609
50 2.007
50 2.367
50 2.675
50 3.04
50 3.258
50 3.621
50 4.708
50 6.007
50 4.994
50 6.942
51 2.039
51 2.385
51 2.665
51 2.908
51 3.217
51 3.453
51 4.487
51 5.87
51 5.638
51 6.883
52 2.042
52 2.37
52 2.678
52 2.955
52 3.285
52 3.635
52 4.289
52 5.522
52 6.446
52 5.276
52 6.691
53 2.031
53 2.36
53 2.64
53 2.949
53 3.224
53 3.465
53 4.36
53 5.644
53 6.39
53 6.196
53 7.113
54 2.017
54 2.325
54 2.63
54 2.885
54 3.188
54 3.428
54 4.59
54 6.533
54 6.137
54 7.104
55 2.026
55 2.318
55 2.599
55 2.98
55 3.27
55 3.671
55 4.604
55 6.065
55 6.53
55 6.173
56 2.01
56 2.309
56 2.665
56 3.041
56 3.336
56 3.898
56 5.391
56 6.645
56 5.937
56 7.413
57 2.035
57 2.274
57 2.486
57 2.778
57 3.117
57 3.399
57 4.378
57 5.545
57 6.121
57 6.534
58 2.045
58 2.325
58 2.565
58 2.873
58 3.264
58 3.553
58 4.575
58 6.291
58 6.955
58 7.227
59 2.028
59 2.29
59 2.527
59 2.879
59 3.186
59 3.459
59 4.073
59 5.405
59 6.225
59 5.963
60 2.039
60 2.35
60 2.729
60 2.939
60 3.222
60 3.506
60 4.606
60 5.784
60 6.11
60 7.287
61 2.027
61 2.25
61 2.609
61 2.933
61 3.165
61 3.48
61 4.667
61 6.365
61 6.149
61 6.708
62 2.032
62 2.327
62 2.563
62 2.884
62 3.157
62 3.509
62 4.258
62 5.694
62 6.181
62 5.915
62 6.937
63 2.028
63 2.32
63 2.529
63 2.864
63 3.211
63 3.657
63 4.931
63 6.161
63 6.548
63 6.7
64 2.025
64 2.361
64 2.601
64 2.818
64 3.089
64 3.32
64 4.416
64 5.943
64 5.687
64 6.487
65 2.011
65 2.292
65 2.552
65 2.841
65 3.058
65 3.337
65 4.203
65 5.402
65 5.661
65 5.446
65 6.787
66 2.002
66 2.365
66 2.647
66 2.978
66 3.246
66 3.5
66 4.262
66 6.25
66 7.387
66 6.715
66 7.945
67 2.026
67 2.241
67 2.5
67 2.849
67 3.141
67 3.423
67 4.204
67 5.44
67 5.515
67 5.533
68 2.039
68 2.395
68 2.638
68 2.913
68 3.147
68 3.384
68 3.847
68 5.018
68 4.999
68 4.664
68 5.972
69 2.041
69 2.381
69 2.758
69 3.101
69 3.381
69 3.737
69 4.954
69 6.248
69 6.185
69 7.556
70 2.016
70 2.262
70 2.496
70 2.748
70 3.049
70 3.327
70 4.417
70 5.825
70 5.388
70 6.113
71 2.016
71 2.359
71 2.71
71 2.992
71 3.279
71 3.498
71 4.651
71 6.281
71 5.722
71 6.887
