year curveLowRes0411
23 5.501
23 6.98
24 2.03
24 2.296
24 2.579
24 2.882
24 3.226
24 3.62
24 4.723
24 6.147
24 5.916
24 6.509
25 2.023
25 2.21
25 2.619
25 2.841
25 3.1
25 3.401
25 4.53
25 5.787
25 5.638
25 5.933
26 2.002
26 2.298
26 2.603
26 2.806
26 3.081
26 3.321
26 4.312
26 5.686
26 4.778
26 5.454
27 2.003
27 2.445
27 2.773
27 3.07
27 3.389
27 3.671
27 4.251
27 5.456
27 6.144
27 5.875
27 7.371
28 2.023
28 2.303
28 2.541
28 2.874
28 3.136
28 3.389
28 4.453
28 5.68
28 5.927
28 6.274
29 2.012
29 2.341
29 2.601
29 2.913
29 3.18
29 3.502
29 4.307
29 5.171
29 4.697
29 5.623
30 2.046
30 2.214
30 2.48
30 2.611
30 2.931
30 3.193
30 4.014
30 5.134
30 6.078
30 5.232
30 6.867
31 2.041
31 2.38
31 2.722
31 3.037
31 3.286
31 3.552
31 4.737
31 5.99
31 5.068
31 6.74
32 2.024
32 2.3
32 2.646
32 2.964
32 3.259
32 3.613
32 4.516
32 5.762
32 5.367
32 6.688
33 2.047
33 2.305
33 2.594
33 2.846
33 3.133
33 3.38
33 4.282
33 5.889
33 6.534
33 6.264
33 8.111
34 2.027
34 2.43
34 2.724
34 3.041
34 3.391
34 3.616
34 5.056
34 6.954
34 7.574
34 7.368
34 9.191
35 2.001
35 2.389
35 2.672
35 2.989
35 3.227
35 3.598
35 4.934
35 6.292
35 5.742
35 7.024
36 2.019
36 2.317
36 2.665
36 2.836
36 3.18
36 3.523
36 4.228
36 5.331
36 5.304
36 5.761
36 7.304
37 2.025
37 2.402
37 2.834
37 3.171
37 3.409
37 3.671
37 5.073
37 6.248
37 5.657
37 7.348
38 2.037
38 2.328
38 2.564
38 2.823
38 3.185
38 3.548
38 4.441
38 5.645
38 5.808
38 5.796
39 2.026
39 2.425
39 2.639
39 2.951
39 3.193
39 3.578
39 4.643
39 6.02
39 6.042
39 6.389
40 2.021
40 2.287
40 2.528
40 2.885
40 3.141
40 3.446
40 4.357
40 5.474
40 4.977
40 6.049
41 2.044
41 2.308
41 2.656
41 3.015
41 3.301
41 3.576
41 4.738
41 6.167
41 6.099
41 6.799
42 2.001
42 2.243
42 2.532
42 2.759
42 3.1
42 3.351
42 4.007
42 5.015
42 5.804
42 5.632
42 7.004
43 2.044
43 2.369
43 2.588
43 2.831
43 3.132
43 3.4
43 4.02
43 5.569
43 6.563
43 6.169
43 7.702
44 2.015
44 2.349
44 2.705
44 3.051
44 3.27
44 3.611
44 5.01
44 6.589
44 6.755
44 7.527
45 2.01
45 2.309
45 2.538
45 2.789
45 3.064
45 3.297
45 4.352
45 5.576
45 6.078
45 6.402
46 2.016
46 2.316
46 2.579
46 2.895
46 3.105
46 3.435
46 4.102
46 5.317
46 6.26
46 5.764
46 7.327
47 2.022
47 2.301
47 2.618
47 2.863
47 3.178
47 3.425
47 4.306
47 5.267
47 5.484
47 6.015
48 2.038
48 2.341
48 2.695
48 3.046
48 3.35
48 3.705
48 4.787
48 5.615
48 4.937
48 6.021
49 2.002
49 2.325
49 2.582
49 2.872
49 3.16
49 3.424
49 4.286
49 5.4
49 5.936
49 5.531
49 7.029
50 2.033
50 2.384
50 2.814
50 3.118
50 3.419
50 3.753
50 4.967
50 6.114
50 6.504
50 6.054
50 7.662
51 2.022
51 2.318
51 2.616
51 2.778
51 3.051
51 3.449
51 4.909
51 6.558
51 6.042
51 6.87
52 2.014
52 2.33
52 2.705
52 3.096
52 3.364
52 3.656
52 4.517
52 6.127
52 6.397
52 6.791
53 2.03
53 2.359
53 2.598
53 2.862
53 3.214
53 3.527
53 4.25
53 5.59
53 5.821
53 5.7
53 7.225
54 2.04
54 2.257
54 2.579
54 2.89
54 3.115
54 3.421
54 4.023
54 5.451
54 6.273
54 5.713
54 6.775
55 2.02
55 2.324
55 2.609
55 2.8
55 3.036
55 3.356
55 3.895
55 5.097
55 5.87
55 5.987
55 7.088
56 2.009
56 2.243
56 2.49
56 2.712
56 3.01
56 3.328
56 4.195
56 5.306
56 6.308
56 6.249
56 7.738
57 2.005
57 2.341
57 2.606
57 2.918
57 3.195
57 3.471
57 4.289
57 5.364
57 5.996
57 6.042
57 7.281
58 2.017
58 2.314
58 2.637
58 2.869
58 3.208
58 3.505
58 4.66
58 5.785
58 5.675
58 6.632
59 2.02
59 2.352
59 2.584
59 2.895
59 3.28
59 3.6
59 4.59
59 6.161
59 5.808
59 6.734
60 2.036
60 2.26
60 2.517
60 2.791
60 3.001
60 3.274
60 4.278
60 5.669
60 5.978
60 5.738
60 7.135
61 2.032
61 2.307
61 2.601
61 2.917
61 3.246
61 3.574
61 4.185
61 5.551
61 5.44
61 6.395
62 2.025
62 2.332
62 2.692
62 2.931
62 3.293
62 3.508
62 4.661
62 5.764
62 6.16
62 6.131
62 7.652
63 2.025
63 2.245
63 2.583
63 2.868
63 3.129
63 3.437
63 4.117
63 5.191
63 6.25
63 5.881
63 6.775
64 2.046
64 2.276
64 2.507
64 2.711
64 2.961
64 3.283
64 3.689
64 4.815
64 6.244
64 5.9
64 7.426
65 2.029
65 2.362
65 2.636
65 2.837
65 3.216
65 3.506
65 4.771
65 6.196
65 5.597
65 6.248
66 2.043
66 2.393
66 2.717
66 3.019
66 3.243
66 3.523
66 4.467
66 5.524
66 5.239
66 6.33
67 2.015
67 2.392
67 2.694
67 2.967
67 3.369
67 3.69
67 4.867
67 6.234
67 6.827
67 7.192
68 2.038
68 2.299
68 2.519
68 2.836
68 3.15
68 3.532
68 4.915
68 6.198
68 6.201
68 6.718
69 2.031
69 2.402
69 2.623
69 2.917
69 3.306
69 3.576
69 4.052
69 5.549
69 6.628
69 6.389
69 8.055
70 2.036
70 2.359
70 2.684
70 3.043
70 3.379
70 3.652
70 4.653
70 5.768
70 5.487
70 6.185
71 2.001
71 2.239
71 2.556
71 2.916
71 3.239
71 3.574
71 5.02
71 6.164
71 5.467
71 6.893
