year curveLowRes0161
31 2.521
31 2.822
31 3.24
31 3.561
31 4.911
31 6.19
31 6.381
31 6.935
32 2.034
32 2.392
32 2.698
32 3.059
32 3.322
32 3.686
32 4.656
32 5.705
32 5.342
32 5.894
33 2.044
33 2.372
33 2.766
33 3.05
33 3.321
33 3.72
33 4.965
33 6.185
33 5.621
33 7.11
34 2.024
34 2.306
34 2.661
34 3.002
34 3.336
34 3.663
34 5.14
34 6.348
34 6.279
34 6.32
35 2.005
35 2.206
35 2.424
35 2.675
35 2.952
35 3.234
35 3.997
35 5.122
35 6.033
35 5.989
35 7.536
36 2.01
36 2.318
36 2.524
36 2.853
36 3.151
36 3.428
36 4.187
36 5.393
36 6.29
36 5.214
36 6.692
37 2.001
37 2.269
37 2.562
37 2.869
37 3.171
37 3.463
37 4.189
37 4.971
37 5.835
37 5.789
37 7.456
38 2.04
38 2.285
38 2.678
38 3.056
38 3.343
38 3.708
38 4.694
38 6.094
38 5.132
38 6.613
39 2.036
39 2.345
39 2.599
39 2.922
39 3.244
39 3.536
39 4.389
39 5.882
39 6.091
39 6.381
40 2.025
40 2.277
40 2.593
40 2.962
40 3.188
40 3.552
40 4.503
40 5.552
40 5.445
40 6.079
41 2.027
41 2.278
41 2.483
41 2.803
41 3.153
41 3.423
41 4.639
41 6.19
41 5.235
41 6.653
42 2.03
42 2.366
42 2.695
42 2.969
42 3.325
42 3.632
42 4.859
42 6.48
42 5.992
42 7.046
43 2.0
43 2.232
43 2.437
43 2.704
43 2.88
43 3.08
43 3.879
43 5.24
43 5.911
43 6.241
44 2.041
44 2.268
44 2.583
44 2.834
44 3.125
44 3.493
44 4.819
44 6.508
44 6.609
44 7.183
45 2.006
45 2.285
45 2.574
45 2.875
45 3.137
45 3.426
45 4.308
45 5.733
45 5.754
45 6.583
46 2.019
46 2.37
46 2.646
46 2.999
46 3.214
46 3.527
46 4.324
46 5.526
46 6.024
46 6.351
46 8.152
47 2.042
47 2.207
47 2.441
47 2.727
47 2.92
47 3.216
47 4.074
47 5.35
47 5.417
47 5.24
47 6.468
48 2.04
48 2.396
48 2.678
48 2.973
48 3.212
48 3.388
48 4.411
48 5.684
48 5.486
48 6.164
49 2.003
49 2.294
49 2.587
49 2.875
49 3.137
49 3.512
49 4.745
49 6.272
49 6.836
49 6.448
50 2.044
50 2.361
50 2.659
50 2.883
50 3.18
50 3.508
50 4.428
50 5.694
50 5.808
50 6.525
51 2.024
51 2.261
51 2.601
51 2.861
51 3.141
51 3.429
51 4.869
51 6.474
51 6.368
51 6.581
52 2.035
52 2.398
52 2.697
52 3.063
52 3.343
52 3.716
52 4.691
52 6.546
52 6.209
52 6.978
53 2.013
53 2.313
53 2.596
53 2.9
53 3.243
53 3.567
53 4.918
53 5.802
53 5.318
53 7.068
54 2.012
54 2.308
54 2.547
54 2.812
54 3.112
54 3.37
54 3.998
54 5.092
54 6.307
54 6.094
54 7.529
55 2.031
55 2.314
55 2.595
55 2.877
55 3.195
55 3.467
55 4.564
55 6.107
55 6.411
55 6.816
56 2.046
56 2.271
56 2.57
56 2.92
56 3.176
56 3.493
56 4.488
56 5.987
56 5.327
56 6.344
57 2.038
57 2.296
57 2.619
57 2.92
57 3.279
57 3.516
57 4.616
57 5.956
57 5.241
57 7.427
58 2.012
58 2.237
58 2.591
58 2.836
58 3.174
58 3.465
58 4.358
58 5.55
58 5.518
58 5.62
59 2.017
59 2.333
59 2.627
59 2.906
59 3.156
59 3.353
59 4.093
59 5.319
59 6.491
59 6.402
59 7.92
60 2.029
60 2.352
60 2.743
60 3.14
60 3.402
60 3.681
60 5.01
60 6.073
60 5.236
60 6.935
61 2.034
61 2.238
61 2.576
61 2.844
61 3.216
61 3.474
61 4.25
61 5.434
61 5.73
61 5.718
61 6.926
62 2.01
62 2.223
62 2.492
62 2.762
62 3.031
62 3.34
62 4.565
62 5.805
62 6.142
62 6.057
62 7.477
63 2.021
63 2.353
63 2.589
63 2.903
63 3.119
63 3.405
63 4.957
63 6.022
63 5.927
63 7.079
64 2.027
64 2.323
64 2.651
64 3.004
64 3.341
64 3.663
64 4.74
64 5.99
64 5.149
64 6.715
65 2.045
65 2.326
65 2.595
65 2.826
65 3.051
65 3.325
65 3.87
65 5.489
65 5.58
65 5.248
65 6.616
66 2.033
66 2.343
66 2.655
66 2.921
66 3.192
66 3.505
66 4.778
66 5.53
66 4.838
66 5.832
67 2.048
67 2.302
67 2.583
67 2.935
67 3.233
67 3.415
67 4.614
67 6.152
67 5.185
67 6.811
68 2.023
68 2.302
68 2.58
68 2.909
68 3.248
68 3.516
68 4.191
68 5.553
68 5.467
68 6.259
69 2.025
69 2.361
69 2.723
69 2.953
69 3.266
69 3.55
69 4.844
69 6.021
69 5.523
69 6.259
70 2.046
70 2.416
70 2.66
70 2.971
70 3.297
70 3.654
70 5.016
70 6.381
70 6.428
70 6.538
71 2.02
71 2.339
71 2.686
71 2.974
71 3.308
71 3.537
71 4.791
71 5.982
71 5.724
71 7.069
