year curveLowRes0251
61 2.989
61 3.271
61 4.118
61 5.476
61 6.31
61 6.205
61 7.551
62 2.005
62 2.266
62 2.598
62 2.915
62 3.169
62 3.534
62 4.935
62 6.244
62 6.876
62 6.5
62 8.324
63 2.001
63 2.249
63 2.443
63 2.762
63 3.107
63 3.425
63 4.167
63 5.614
63 6.181
63 5.617
63 7.203
64 2.008
64 2.304
64 2.544
64 2.819
64 3.111
64 3.462
64 4.803
64 5.784
64 5.635
64 5.849
65 2.009
65 2.234
65 2.497
65 2.865
65 3.171
65 3.491
65 5.352
65 6.906
65 6.374
65 7.632
66 2.011
66 2.351
66 2.666
66 2.915
66 3.221
66 3.57
66 4.203
66 5.25
66 5.845
66 5.771
67 2.019
67 2.14
67 2.457
67 2.741
67 3.149
67 3.49
67 4.585
67 5.718
67 5.188
67 6.565
68 2.025
68 2.318
68 2.72
68 3.037
68 3.334
68 3.571
68 4.48
68 5.724
68 5.589
68 6.245
69 2.047
69 2.313
69 2.558
69 2.896
69 3.194
69 3.485
69 4.124
69 5.587
69 6.347
69 6.287
69 7.769
70 2.021
70 2.25
70 2.518
70 2.745
70 3.079
70 3.255
70 4.093
70 5.173
70 6.087
70 6.264
70 8.002
71 2.015
71 2.281
71 2.579
71 2.787
71 3.019
71 3.359
71 4.074
71 5.644
71 6.099
71 6.546
71 8.28
