year curveLowRes0211
23 2.337
23 2.586
23 2.842
23 3.229
23 3.532
23 4.654
23 5.93
23 5.493
23 6.224
24 2.017
24 2.287
24 2.569
24 2.898
24 3.195
24 3.455
24 4.764
24 6.01
24 5.455
24 6.631
25 2.037
25 2.398
25 2.629
25 2.863
25 3.106
25 3.33
25 4.047
25 5.13
25 6.271
25 5.807
25 7.529
26 2.045
26 2.287
26 2.532
26 2.793
26 3.056
26 3.263
26 4.026
26 5.452
26 5.548
26 5.919
26 7.611
27 2.013
27 2.332
27 2.627
27 2.979
27 3.297
27 3.566
27 4.565
27 5.495
27 5.274
27 5.462
28 2.041
28 2.338
28 2.593
28 2.891
28 3.117
28 3.446
28 4.322
28 5.222
28 5.676
28 6.351
29 2.006
29 2.33
29 2.592
29 2.762
29 2.965
29 3.215
29 3.658
29 4.893
29 5.774
29 5.11
29 6.596
30 2.043
30 2.289
30 2.564
30 2.774
30 2.928
30 3.215
30 3.654
30 4.814
30 5.202
30 4.926
30 6.037
31 2.033
31 2.404
31 2.636
31 3.043
31 3.348
31 3.713
31 5.112
31 6.648
31 5.912
31 7.183
32 2.01
32 2.436
32 2.787
32 3.066
32 3.42
32 3.92
32 5.226
32 6.602
32 5.778
32 6.918
33 2.041
33 2.321
33 2.526
33 2.764
33 3.087
33 3.422
33 3.897
33 5.145
33 6.016
33 5.763
33 7.481
34 2.019
34 2.291
34 2.586
34 2.793
34 3.073
34 3.415
34 4.379
34 5.62
34 5.719
34 6.136
35 2.007
35 2.29
35 2.637
35 2.965
35 3.286
35 3.659
35 5.051
35 6.272
35 5.908
35 6.618
36 2.008
36 2.276
36 2.617
36 2.904
36 3.245
36 3.586
36 5.201
36 6.543
36 5.701
36 7.572
37 2.034
37 2.283
37 2.612
37 2.906
37 3.182
37 3.511
37 4.669
37 5.812
37 5.326
37 6.372
38 2.017
38 2.332
38 2.622
38 2.884
38 3.155
38 3.53
38 4.074
38 5.087
38 5.71
38 5.9
38 6.921
39 2.049
39 2.308
39 2.593
39 2.836
39 3.198
39 3.446
39 4.187
39 5.384
39 6.253
39 6.001
39 7.117
40 2.017
40 2.266
40 2.568
40 2.963
40 3.218
40 3.557
40 4.709
40 6.134
40 6.322
40 6.428
40 7.353
41 2.022
41 2.234
41 2.614
41 2.878
41 3.171
41 3.645
41 4.77
41 6.147
41 5.499
41 5.861
42 2.026
42 2.34
42 2.671
42 2.926
42 3.236
42 3.539
42 4.492
42 5.799
42 5.096
42 6.402
43 2.035
43 2.336
43 2.629
43 2.918
43 3.207
43 3.453
43 4.815
43 6.263
43 6.893
43 5.969
43 7.231
44 2.028
44 2.327
44 2.561
44 2.819
44 3.208
44 3.546
44 5.245
44 6.283
44 5.269
44 6.252
45 2.003
45 2.18
45 2.48
45 2.808
45 3.129
45 3.423
45 4.582
45 5.993
45 5.964
45 6.422
46 2.041
46 2.352
46 2.648
46 2.959
46 3.176
46 3.507
46 4.528
46 6.007
46 6.224
46 7.156
47 2.046
47 2.331
47 2.633
47 2.939
47 3.195
47 3.486
47 4.272
47 5.495
47 6.001
47 6.288
48 2.047
48 2.27
48 2.595
48 2.939
48 3.238
48 3.529
48 4.27
48 5.631
48 6.121
48 5.792
48 7.113
49 2.008
49 2.253
49 2.552
49 2.882
49 3.144
49 3.403
49 4.505
49 6.077
49 6.511
49 6.831
50 2.035
50 2.322
50 2.662
50 2.978
50 3.427
50 3.695
50 5.158
50 6.542
50 6.652
50 7.153
51 2.05
51 2.369
51 2.672
51 2.978
51 3.225
51 3.445
51 4.321
51 5.679
51 7.084
51 6.347
51 7.893
52 2.003
52 2.33
52 2.691
52 3.012
52 3.24
52 3.556
52 4.127
52 5.092
52 6.195
52 5.593
52 7.233
53 2.014
53 2.292
53 2.651
53 2.965
53 3.212
53 3.533
53 5.4
53 6.786
53 5.924
53 7.264
54 2.022
54 2.312
54 2.642
54 2.908
54 3.204
54 3.6
54 4.638
54 6.231
54 5.43
54 6.537
55 2.034
55 2.311
55 2.662
55 3.032
55 3.387
55 3.69
55 5.252
55 6.247
55 5.99
55 6.423
56 2.028
56 2.349
56 2.643
56 3.007
56 3.304
56 3.53
56 4.079
56 4.997
56 5.931
56 5.573
56 7.252
57 2.016
57 2.252
57 2.521
57 2.842
57 3.199
57 3.573
57 5.081
57 6.658
57 6.553
57 7.351
58 2.003
58 2.271
58 2.514
58 2.732
58 2.998
58 3.247
58 4.149
58 5.203
58 5.853
58 5.345
58 6.438
59 2.046
59 2.23
59 2.557
59 2.863
59 3.186
59 3.47
59 4.545
59 5.477
59 5.091
59 5.781
60 2.034
60 2.352
60 2.651
60 2.866
60 3.15
60 3.475
60 4.846
60 6.104
60 5.462
60 6.771
61 2.014
61 2.266
61 2.472
61 2.788
61 3.002
61 3.241
61 4.323
61 5.494
61 6.18
61 6.079
61 7.514
62 2.018
62 2.324
62 2.521
62 2.914
62 3.178
62 3.492
62 4.499
62 5.817
62 6.118
62 6.157
62 7.149
63 2.041
63 2.312
63 2.637
63 2.869
63 3.068
63 3.375
63 4.585
63 6.086
63 6.003
63 7.467
64 2.004
64 2.319
64 2.545
64 2.808
64 3.115
64 3.487
64 4.404
64 5.743
64 6.503
64 6.574
65 2.046
65 2.322
65 2.62
65 2.905
65 3.265
65 3.545
65 4.786
65 6.329
65 5.751
65 6.289
66 2.036
66 2.316
66 2.51
66 2.833
66 3.035
66 3.372
66 4.785
66 5.812
66 5.523
66 6.355
67 2.011
67 2.262
67 2.58
67 2.908
67 3.197
67 3.423
67 4.048
67 4.885
67 5.938
67 4.904
67 6.555
68 2.049
68 2.43
68 2.664
68 2.943
68 3.202
68 3.459
68 4.382
68 5.634
68 5.496
68 6.633
69 2.04
69 2.392
69 2.739
69 2.996
69 3.303
69 3.666
69 4.606
69 6.33
69 6.238
69 7.227
70 2.043
70 2.224
70 2.583
70 2.842
70 3.177
70 3.515
70 4.448
70 5.082
70 5.633
70 5.71
70 7.081
71 2.036
71 2.279
71 2.629
71 2.813
71 3.019
71 3.321
71 4.504
71 5.392
71 5.653
71 5.439
71 7.171
