year curveLowRes0261
21 2.322
21 2.572
21 2.827
21 3.08
21 3.413
21 4.117
21 5.283
21 6.379
21 5.763
21 7.224
22 2.001
22 2.238
22 2.562
22 2.816
22 3.097
22 3.446
22 4.611
22 5.981
22 7.117
22 6.324
22 7.67
23 2.021
23 2.285
23 2.539
23 2.778
23 3.015
23 3.271
23 4.044
23 5.036
23 5.157
23 4.898
24 2.046
24 2.287
24 2.568
24 2.79
24 3.109
24 3.42
24 4.789
24 6.16
24 5.857
24 6.591
25 2.029
25 2.381
25 2.649
25 2.868
25 3.138
25 3.552
25 4.583
25 5.81
25 5.13
25 6.334
26 2.022
26 2.309
26 2.611
26 2.945
26 3.274
26 3.463
26 3.888
26 5.196
26 5.474
26 5.123
26 6.315
27 2.046
27 2.364
27 2.781
27 3.082
27 3.356
27 3.642
27 5.293
27 6.819
27 6.326
27 6.985
28 2.047
28 2.276
28 2.531
28 2.837
28 3.22
28 3.61
28 4.501
28 6.036
28 5.568
28 6.55
29 2.024
29 2.308
29 2.673
29 2.93
29 3.288
29 3.594
29 4.544
29 5.838
29 5.606
29 6.284
30 2.027
30 2.308
30 2.553
30 2.81
30 3.169
30 3.506
30 4.462
30 5.408
30 5.145
30 5.549
31 2.005
31 2.309
31 2.571
31 2.867
31 3.306
31 3.587
31 4.791
31 6.03
31 6.588
31 5.843
31 7.65
32 2.026
32 2.418
32 2.701
32 2.986
32 3.308
32 3.544
32 4.421
32 5.823
32 5.334
32 6.401
33 2.014
33 2.301
33 2.52
33 2.796
33 3.053
33 3.391
33 4.151
33 5.07
33 5.48
33 5.943
33 6.838
34 2.026
34 2.267
34 2.588
34 2.836
34 2.975
34 3.348
34 4.376
34 5.934
34 5.525
34 6.447
35 2.013
35 2.306
35 2.636
35 2.933
35 3.331
35 3.653
35 4.181
35 5.628
35 6.155
35 5.746
35 6.995
36 2.042
36 2.251
36 2.629
36 2.965
36 3.248
36 3.608
36 4.736
36 5.992
36 6.785
36 6.506
36 8.164
37 2.008
37 2.32
37 2.594
37 2.907
37 3.177
37 3.434
37 4.233
37 5.496
37 5.938
37 5.602
37 7.092
38 2.045
38 2.302
38 2.596
38 2.863
38 3.113
38 3.34
38 4.009
38 5.368
38 6.735
38 5.947
38 7.384
39 2.039
39 2.296
39 2.552
39 2.862
39 3.182
39 3.466
39 4.61
39 5.765
39 5.922
39 6.366
40 2.012
40 2.344
40 2.601
40 2.945
40 3.288
40 3.547
40 4.88
40 6.444
40 6.515
40 7.401
41 2.033
41 2.372
41 2.638
41 2.936
41 3.266
41 3.564
41 4.534
41 6.212
41 5.24
41 6.745
42 2.022
42 2.374
42 2.765
42 3.025
42 3.272
42 3.663
42 4.917
42 6.21
42 6.38
42 7.116
43 2.009
43 2.408
43 2.731
43 2.975
43 3.276
43 3.618
43 5.159
43 6.492
43 5.939
43 6.701
44 2.021
44 2.308
44 2.561
44 2.807
44 3.022
44 3.337
44 4.319
44 5.933
44 6.595
44 6.664
45 2.004
45 2.316
45 2.512
45 2.796
45 3.042
45 3.3
45 4.361
45 5.417
45 6.063
45 5.624
45 7.3
46 2.049
46 2.395
46 2.65
46 2.95
46 3.223
46 3.725
46 4.831
46 6.18
46 5.256
46 6.24
47 2.012
47 2.269
47 2.574
47 2.879
47 3.181
47 3.438
47 4.209
47 5.521
47 5.83
47 6.016
47 7.371
48 2.035
48 2.335
48 2.628
48 2.925
48 3.191
48 3.434
48 4.296
48 5.203
48 5.753
48 5.854
48 7.105
49 2.041
49 2.356
49 2.696
49 3.106
49 3.356
49 3.59
49 4.708
49 5.775
49 5.798
49 6.452
50 2.023
50 2.355
50 2.63
50 2.878
50 3.199
50 3.554
50 4.583
50 5.732
50 4.96
50 5.861
51 2.042
51 2.307
51 2.608
51 2.963
51 3.27
51 3.5
51 4.658
51 5.748
51 5.643
51 5.834
51 7.197
52 2.018
52 2.317
52 2.593
52 2.885
52 3.112
52 3.36
52 4.184
52 5.141
52 5.672
52 5.561
52 6.528
53 2.006
53 2.281
53 2.554
53 2.836
53 3.1
53 3.271
53 3.841
53 5.273
53 6.477
53 6.194
53 7.462
54 2.033
54 2.352
54 2.66
54 3.045
54 3.331
54 3.625
54 4.995
54 5.769
54 5.724
54 6.08
54 7.709
55 2.022
55 2.333
55 2.685
55 2.965
55 3.256
55 3.609
55 4.695
55 5.891
55 5.078
55 6.472
56 2.039
56 2.386
56 2.566
56 2.879
56 3.144
56 3.396
56 4.375
56 5.43
56 5.662
56 5.522
56 7.178
57 2.01
57 2.266
57 2.515
57 2.736
57 3.068
57 3.436
57 4.028
57 5.559
57 6.87
57 6.026
57 7.533
58 2.038
58 2.252
58 2.518
58 2.866
58 3.215
58 3.465
58 4.575
58 6.197
58 6.095
58 7.277
59 2.024
59 2.346
59 2.645
59 3.016
59 3.305
59 3.56
59 4.687
59 5.919
59 6.02
59 6.584
60 2.01
60 2.333
60 2.652
60 2.925
60 3.273
60 3.623
60 4.607
60 6.062
60 5.871
60 6.385
61 2.023
61 2.36
61 2.677
61 3.021
61 3.236
61 3.511
61 4.815
61 5.824
61 5.527
61 6.398
62 2.016
62 2.421
62 2.686
62 2.914
62 3.276
62 3.426
62 4.819
62 6.217
62 6.244
62 6.298
62 7.895
63 2.023
63 2.281
63 2.569
63 2.932
63 3.241
63 3.451
63 4.152
63 5.365
63 6.264
63 6.056
63 7.603
64 2.022
64 2.192
64 2.573
64 2.905
64 3.243
64 3.655
64 4.935
64 6.325
64 5.255
64 6.241
65 2.03
65 2.342
65 2.68
65 3.006
65 3.317
65 3.526
65 4.906
65 6.278
65 6.133
65 6.55
66 2.015
66 2.338
66 2.661
66 2.942
66 3.222
66 3.563
66 4.964
66 6.315
66 5.183
66 6.09
67 2.029
67 2.226
67 2.496
67 2.771
67 2.973
67 3.234
67 3.843
67 5.356
67 6.026
67 5.356
67 6.767
68 2.019
68 2.327
68 2.586
68 2.82
68 3.062
68 3.448
68 4.688
68 5.982
68 6.321
68 6.425
69 2.05
69 2.44
69 2.693
69 2.963
69 3.292
69 3.649
69 4.784
69 5.62
69 5.682
69 6.736
70 2.019
70 2.235
70 2.543
70 2.842
70 3.093
70 3.395
70 4.843
70 6.231
70 5.518
70 6.646
71 2.033
71 2.322
71 2.622
71 2.89
71 3.241
71 3.543
71 4.007
71 5.55
71 6.517
71 5.833
71 6.995
