year curveLowRes0321
38 6.023
39 2.015
39 2.228
39 2.475
39 2.719
39 2.962
39 3.235
39 4.65
39 6.108
39 5.774
39 6.764
40 2.029
40 2.453
40 2.782
40 3.013
40 3.197
40 3.493
40 4.698
40 6.142
40 6.779
40 6.707
40 8.105
41 2.05
41 2.339
41 2.599
41 2.876
41 3.251
41 3.553
41 4.746
41 6.008
41 5.451
41 6.873
42 2.011
42 2.301
42 2.614
42 2.896
42 3.159
42 3.438
42 3.927
42 5.266
42 6.85
42 6.386
42 8.189
43 2.028
43 2.283
43 2.515
43 2.817
43 3.059
43 3.351
43 4.117
43 5.779
43 6.726
43 5.954
43 7.669
44 2.031
44 2.319
44 2.538
44 2.795
44 3.02
44 3.343
44 3.911
44 5.11
44 6.258
44 5.74
44 7.406
45 2.002
45 2.266
45 2.576
45 2.851
45 3.088
45 3.432
45 4.251
45 5.585
45 5.77
45 6.147
45 6.714
46 2.036
46 2.425
46 2.666
46 2.93
46 3.299
46 3.688
46 4.174
46 5.351
46 4.599
46 6.213
47 2.028
47 2.336
47 2.528
47 2.969
47 3.392
47 3.657
47 4.622
47 5.859
47 6.832
47 6.611
47 8.508
48 2.047
48 2.315
48 2.57
48 2.844
48 3.13
48 3.45
48 3.946
48 5.118
48 6.377
48 5.898
48 7.628
49 2.001
49 2.315
49 2.589
49 2.874
49 3.185
49 3.565
49 4.544
49 6.221
49 5.408
49 7.133
50 2.045
50 2.349
50 2.604
50 2.856
50 3.081
50 3.36
50 4.658
50 5.942
50 5.568
50 6.985
51 2.01
51 2.227
51 2.522
51 2.84
51 3.124
51 3.397
51 4.195
51 5.511
51 5.972
51 5.608
51 7.213
52 2.039
52 2.296
52 2.574
52 2.871
52 3.149
52 3.456
52 3.996
52 5.093
52 6.634
52 5.947
52 7.556
53 2.012
53 2.236
53 2.479
53 2.856
53 3.062
53 3.366
53 4.258
53 5.409
53 6.154
53 5.845
53 7.071
54 2.037
54 2.355
54 2.573
54 2.842
54 3.213
54 3.591
54 3.955
54 5.297
54 6.09
54 5.857
54 7.535
55 2.007
55 2.29
55 2.615
55 2.886
55 3.197
55 3.475
55 4.429
55 5.888
55 6.557
55 6.141
55 7.352
56 2.036
56 2.368
56 2.661
56 2.989
56 3.331
56 3.658
56 4.695
56 6.506
56 6.01
56 7.058
57 2.006
57 2.307
57 2.695
57 2.969
57 3.341
57 3.593
57 4.479
57 5.454
57 6.054
57 5.737
57 7.392
58 2.01
58 2.193
58 2.5
58 2.774
58 2.997
58 3.325
58 4.004
58 5.346
58 5.766
58 5.732
58 6.898
59 2.001
59 2.182
59 2.382
59 2.691
59 2.97
59 3.252
59 3.547
59 4.834
59 6.283
59 5.596
59 7.03
60 2.01
60 2.307
60 2.528
60 2.851
60 3.02
60 3.317
60 3.884
60 5.131
60 5.422
60 4.572
60 5.801
61 2.034
61 2.345
61 2.563
61 2.793
61 3.02
61 3.3
61 4.323
61 5.573
61 6.033
61 5.923
61 7.537
62 2.028
62 2.268
62 2.654
62 2.992
62 3.406
62 3.682
62 4.572
62 6.105
62 6.97
62 7.176
62 8.651
63 2.026
63 2.32
63 2.61
63 2.936
63 3.279
63 3.817
63 5.438
63 6.938
63 5.985
63 7.4
64 2.029
64 2.337
64 2.615
64 2.879
64 3.252
64 3.643
64 4.499
64 5.862
64 5.441
64 6.59
65 2.002
65 2.332
65 2.598
65 2.874
65 3.111
65 3.38
65 4.138
65 5.239
65 6.099
65 5.306
65 6.724
66 2.009
66 2.248
66 2.52
66 2.8
66 3.173
66 3.511
66 4.5
66 5.388
66 4.978
66 6.234
67 2.019
67 2.282
67 2.59
67 2.819
67 3.126
67 3.457
67 4.715
67 5.814
67 5.883
67 7.019
68 2.021
68 2.399
68 2.723
68 3.016
68 3.258
68 3.634
68 4.816
68 5.994
68 6.406
68 6.477
68 7.984
69 2.019
69 2.349
69 2.654
69 3.02
69 3.428
69 3.635
69 4.927
69 6.112
69 5.349
69 6.848
70 2.036
70 2.359
70 2.665
70 3.008
70 3.301
70 3.629
70 4.756
70 6.171
70 6.051
70 7.343
71 2.03
71 2.268
71 2.546
71 2.872
71 3.173
71 3.492
71 4.853
71 6.022
71 5.664
71 7.044
