year curveLowRes0511
22 6.11
22 5.354
22 6.513
23 2.002
23 2.241
23 2.657
23 2.881
23 3.212
23 3.464
23 4.57
23 5.626
23 5.338
23 6.123
24 2.019
24 2.321
24 2.623
24 2.9
24 3.185
24 3.403
24 4.225
24 5.617
24 5.956
24 6.408
25 2.006
25 2.223
25 2.575
25 2.863
25 3.167
25 3.436
25 4.185
25 5.22
25 5.728
25 5.391
25 6.589
26 2.001
26 2.326
26 2.66
26 2.988
26 3.301
26 3.566
26 5.018
26 6.456
26 5.752
26 7.448
27 2.049
27 2.339
27 2.679
27 3.019
27 3.354
27 3.646
27 4.529
27 6.122
27 6.489
27 6.707
28 2.003
28 2.238
28 2.56
28 2.832
28 3.093
28 3.327
28 4.021
28 5.38
28 6.137
28 5.739
28 7.319
29 2.012
29 2.35
29 2.673
29 2.974
29 3.272
29 3.519
29 4.76
29 5.759
29 5.413
29 6.657
30 2.038
30 2.384
30 2.773
30 3.071
30 3.391
30 3.675
30 4.739
30 5.834
30 5.425
30 6.607
31 2.03
31 2.349
31 2.623
31 2.882
31 3.21
31 3.448
31 4.391
31 5.563
31 6.397
31 5.982
31 7.5
32 2.0
32 2.352
32 2.56
32 2.913
32 3.197
32 3.574
32 4.584
32 5.508
32 5.142
32 6.063
33 2.029
33 2.341
33 2.573
33 2.832
33 3.155
33 3.512
33 4.656
33 5.86
33 6.46
33 6.716
34 2.045
34 2.383
34 2.538
34 2.789
34 2.952
34 3.329
34 4.085
34 5.524
34 5.706
34 5.748
34 6.642
35 2.046
35 2.347
35 2.705
35 3.025
35 3.367
35 3.871
35 5.347
35 7.048
35 6.132
35 7.669
36 2.046
36 2.354
36 2.756
36 3.024
36 3.238
36 3.537
36 4.439
36 5.763
36 6.561
36 6.417
37 2.022
37 2.266
37 2.583
37 2.912
37 3.144
37 3.462
37 4.03
37 5.239
37 6.1
37 5.718
37 7.117
38 2.004
38 2.319
38 2.596
38 2.888
38 3.198
38 3.44
38 4.535
38 5.816
38 5.462
38 6.364
39 2.01
39 2.267
39 2.638
39 2.914
39 3.212
39 3.521
39 4.268
39 4.932
39 5.55
39 4.995
39 6.344
40 2.038
40 2.286
40 2.586
40 2.961
40 3.249
40 3.603
40 4.92
40 6.237
40 6.209
40 6.745
41 2.026
41 2.377
41 2.75
41 3.036
41 3.408
41 3.646
41 4.984
41 6.362
41 5.55
41 6.748
42 2.048
42 2.426
42 2.777
42 3.14
42 3.462
42 3.858
42 5.037
42 6.125
42 5.104
42 6.256
43 2.008
43 2.309
43 2.608
43 2.857
43 3.144
43 3.424
43 4.44
43 5.523
43 6.006
43 5.221
43 6.65
44 2.005
44 2.269
44 2.572
44 2.856
44 3.152
44 3.485
44 4.987
44 6.123
44 5.495
44 7.307
45 2.046
45 2.365
45 2.622
45 2.968
45 3.222
45 3.497
45 4.629
45 6.312
45 5.75
45 6.638
46 2.011
46 2.243
46 2.524
46 2.955
46 3.184
46 3.582
46 4.986
46 6.174
46 5.532
46 6.705
47 2.003
47 2.372
47 2.625
47 2.884
47 3.196
47 3.531
47 4.48
47 5.879
47 5.143
47 6.774
48 2.019
48 2.365
48 2.715
48 3.031
48 3.375
48 3.697
48 4.567
48 5.769
48 5.798
48 5.854
49 2.033
49 2.247
49 2.566
49 2.911
49 3.207
49 3.503
49 4.371
49 5.459
49 6.482
49 5.485
49 6.829
50 2.017
50 2.277
50 2.527
50 2.69
50 2.921
50 3.156
50 4.42
50 5.719
50 6.085
50 6.562
51 2.007
51 2.294
51 2.572
51 2.861
51 3.236
51 3.653
51 4.551
51 5.815
51 5.618
51 6.244
52 2.031
52 2.263
52 2.541
52 2.796
52 3.174
52 3.486
52 5.058
52 6.403
52 6.607
52 6.851
53 2.045
53 2.352
53 2.625
53 2.966
53 3.271
53 3.669
53 5.001
53 6.518
53 6.323
53 6.488
54 2.032
54 2.348
54 2.552
54 2.82
54 3.069
54 3.418
54 4.526
54 5.478
54 5.558
54 5.646
54 6.821
55 2.001
55 2.264
55 2.504
55 2.806
55 3.111
55 3.42
55 4.609
55 5.95
55 5.266
55 6.317
56 2.003
56 2.292
56 2.707
56 2.987
56 3.253
56 3.495
56 4.943
56 6.148
56 5.463
56 6.16
57 2.03
57 2.264
57 2.61
57 2.883
57 3.219
57 3.569
57 4.967
57 6.13
57 6.555
57 6.853
57 8.517
58 2.042
58 2.327
58 2.503
58 2.814
58 3.151
58 3.495
58 5.137
58 6.684
58 6.189
58 7.133
59 2.001
59 2.298
59 2.627
59 2.949
59 3.25
59 3.59
59 5.221
59 6.196
59 5.869
59 7.508
60 2.023
60 2.355
60 2.68
60 3.036
60 3.323
60 3.663
60 4.832
60 6.511
60 6.411
60 7.6
61 2.024
61 2.305
61 2.542
61 2.857
61 3.235
61 3.549
61 4.643
61 6.034
61 6.424
61 6.52
61 7.542
62 2.004
62 2.297
62 2.594
62 2.865
62 3.141
62 3.451
62 4.787
62 6.29
62 5.705
62 7.303
63 2.013
63 2.278
63 2.508
63 2.879
63 3.209
63 3.57
63 4.925
63 6.297
63 6.191
63 6.477
64 2.044
64 2.324
64 2.576
64 2.903
64 3.247
64 3.513
64 4.734
64 5.903
64 6.175
64 6.983
65 2.004
65 2.358
65 2.664
65 2.916
65 3.306
65 3.689
65 4.778
65 6.105
65 6.519
65 6.8
66 2.046
66 2.347
66 2.584
66 2.933
66 3.228
66 3.443
66 4.389
66 5.713
66 6.031
66 5.666
66 7.073
67 2.034
67 2.238
67 2.448
67 2.747
67 2.929
67 3.184
67 4.008
67 5.224
67 5.821
67 6.048
67 7.243
68 2.047
68 2.357
68 2.635
68 2.832
68 3.166
68 3.519
68 4.802
68 6.127
68 6.214
68 6.433
69 2.029
69 2.318
69 2.579
69 2.922
69 3.185
69 3.447
69 4.344
69 5.655
69 6.13
69 6.067
69 7.654
70 2.048
70 2.305
70 2.559
70 2.84
70 3.093
70 3.44
70 4.388
70 5.364
70 5.794
70 5.504
70 7.136
71 2.018
71 2.285
71 2.6
71 2.949
71 3.21
71 3.512
71 4.817
71 6.148
71 6.076
71 6.116
