year curveLowRes0311
38 6.306
39 2.044
39 2.331
39 2.526
39 2.791
39 3.075
39 3.516
39 4.64
39 6.006
39 6.038
39 6.917
40 2.018
40 2.243
40 2.567
40 2.9
40 3.166
40 3.471
40 4.911
40 5.993
40 6.194
40 7.838
41 2.049
41 2.381
41 2.645
41 2.889
41 3.108
41 3.497
41 4.427
41 5.586
41 5.309
41 6.233
42 2.032
42 2.288
42 2.637
42 2.958
42 3.306
42 3.599
42 4.057
42 5.331
42 6.483
42 5.7
42 6.884
43 2.033
43 2.267
43 2.58
43 2.889
43 3.116
43 3.416
43 4.552
43 5.823
43 6.427
43 6.004
43 7.4
44 2.024
44 2.3
44 2.59
44 2.828
44 3.116
44 3.415
44 4.202
44 5.418
44 6.104
44 5.817
44 7.433
45 2.019
45 2.277
45 2.51
45 2.82
45 3.084
45 3.421
45 4.241
45 5.296
45 5.712
45 5.939
46 2.032
46 2.208
46 2.548
46 2.898
46 3.105
46 3.438
46 4.492
46 6.009
46 6.252
46 7.109
47 2.045
47 2.317
47 2.647
47 2.902
47 3.173
47 3.498
47 4.356
47 5.451
47 5.569
47 5.554
48 2.033
48 2.356
48 2.675
48 2.924
48 3.204
48 3.389
48 4.839
48 6.127
48 6.194
48 6.601
49 2.02
49 2.298
49 2.593
49 2.903
49 3.202
49 3.479
49 5.075
49 6.529
49 6.192
49 7.186
50 2.047
50 2.296
50 2.591
50 2.859
50 3.143
50 3.452
50 4.323
50 5.06
50 5.471
50 5.352
50 6.357
51 2.009
51 2.219
51 2.571
51 2.875
51 3.119
51 3.391
51 4.13
51 5.239
51 6.18
51 5.494
51 6.814
52 2.036
52 2.323
52 2.609
52 2.888
52 3.194
52 3.421
52 4.917
52 6.323
52 6.144
52 7.625
53 2.006
53 2.367
53 2.688
53 3.014
53 3.302
53 3.605
53 4.655
53 5.78
53 5.701
53 6.676
54 2.013
54 2.329
54 2.651
54 2.813
54 3.065
54 3.408
54 4.686
54 5.911
54 4.843
54 6.508
55 2.027
55 2.364
55 2.568
55 2.732
55 3.003
55 3.33
55 4.163
55 5.445
55 6.256
55 5.91
55 7.679
56 2.027
56 2.341
56 2.57
56 2.887
56 3.149
56 3.44
56 4.391
56 5.596
56 6.373
56 6.215
57 2.021
57 2.297
57 2.601
57 2.897
57 3.173
57 3.573
57 4.886
57 6.143
57 5.323
57 7.269
58 2.032
58 2.279
58 2.577
58 2.811
58 3.066
58 3.461
58 4.097
58 5.157
58 6.039
58 6.139
58 7.463
59 2.003
59 2.27
59 2.567
59 2.83
59 3.018
59 3.328
59 4.611
59 5.901
59 5.649
59 6.246
60 2.016
60 2.323
60 2.625
60 2.774
60 3.078
60 3.332
60 4.266
60 5.803
60 6.83
60 6.658
60 8.368
61 2.035
61 2.357
61 2.712
61 3.041
61 3.341
61 3.863
61 5.026
61 6.571
61 5.207
61 6.982
62 2.05
62 2.32
62 2.704
62 2.911
62 3.289
62 3.576
62 5.141
62 6.544
62 6.713
62 7.117
63 2.006
63 2.273
63 2.567
63 2.843
63 3.162
63 3.473
63 5.057
63 6.367
63 5.619
63 6.829
64 2.025
64 2.34
64 2.594
64 2.785
64 3.147
64 3.389
64 4.515
64 5.625
64 5.948
64 6.417
65 2.011
65 2.26
65 2.416
65 2.643
65 3.003
65 3.27
65 4.166
65 5.168
65 6.031
65 5.806
65 7.305
66 2.03
66 2.223
66 2.368
66 2.627
66 2.913
66 3.25
66 3.933
66 4.938
66 5.67
66 5.718
66 6.534
67 2.002
67 2.348
67 2.719
67 2.903
67 3.191
67 3.513
67 4.372
67 5.742
67 5.277
67 6.527
68 2.043
68 2.334
68 2.698
68 2.981
68 3.187
68 3.493
68 4.594
68 5.532
68 5.302
68 6.745
69 2.007
69 2.215
69 2.449
69 2.735
69 3.001
69 3.241
69 4.235
69 5.366
69 5.818
69 5.427
69 6.763
70 2.013
70 2.281
70 2.585
70 2.855
70 3.102
70 3.407
70 4.531
70 5.848
70 5.463
70 6.929
71 2.017
71 2.334
71 2.633
71 2.894
71 3.16
71 3.39
71 4.431
71 5.512
71 5.514
71 5.449
71 7.296
