year curveLowRes0281
27 3.238
27 3.6
27 4.629
27 5.949
27 5.827
27 6.517
27 7.958
28 2.022
28 2.319
28 2.628
28 2.898
28 3.115
28 3.415
28 4.326
28 5.342
28 6.004
28 5.712
28 6.933
29 2.026
29 2.303
29 2.614
29 2.991
29 3.281
29 3.536
29 4.454
29 5.394
29 5.08
29 6.474
30 2.043
30 2.31
30 2.571
30 2.851
30 3.156
30 3.445
30 4.385
30 5.763
30 6.71
30 6.12
30 7.221
31 2.045
31 2.285
31 2.589
31 2.851
31 3.189
31 3.456
31 4.24
31 5.44
31 6.371
31 5.619
31 7.331
32 2.001
32 2.375
32 2.641
32 3.026
32 3.26
32 3.583
32 4.819
32 6.198
32 5.323
32 6.601
33 2.038
33 2.353
33 2.628
33 2.857
33 3.172
33 3.471
33 4.067
33 5.626
33 6.091
33 6.086
33 7.543
34 2.036
34 2.376
34 2.687
34 3.016
34 3.347
34 3.597
34 4.552
34 5.866
34 6.063
34 6.608
35 2.03
35 2.33
35 2.638
35 3.061
35 3.483
35 3.678
35 5.01
35 6.332
35 6.524
35 7.754
36 2.042
36 2.348
36 2.6
36 2.898
36 3.202
36 3.555
36 4.432
36 5.791
36 6.517
36 6.313
36 8.202
37 2.037
37 2.351
37 2.638
37 2.935
37 3.266
37 3.583
37 4.714
37 5.869
37 5.343
37 6.597
38 2.02
38 2.304
38 2.528
38 2.889
38 3.194
38 3.493
38 4.764
38 5.974
38 5.718
38 6.658
39 2.04
39 2.249
39 2.558
39 2.9
39 3.15
39 3.459
39 5.158
39 6.694
39 6.34
39 7.148
40 2.006
40 2.346
40 2.717
40 2.975
40 3.278
40 3.626
40 5.049
40 6.324
40 5.222
40 6.701
41 2.024
41 2.322
41 2.57
41 2.911
41 3.258
41 3.63
41 5.229
41 6.68
41 6.569
41 7.339
42 2.027
42 2.34
42 2.647
42 3.002
42 3.24
42 3.588
42 4.752
42 5.812
42 5.345
42 7.242
43 2.042
43 2.412
43 2.727
43 3.009
43 3.301
43 3.688
43 4.914
43 6.285
43 6.704
43 7.261
44 2.038
44 2.263
44 2.435
44 2.695
44 3.013
44 3.293
44 4.922
44 6.038
44 5.81
44 6.737
45 2.027
45 2.363
45 2.615
45 2.952
45 3.382
45 3.708
45 4.896
45 6.438
45 5.918
45 7.396
46 2.024
46 2.348
46 2.719
46 2.991
46 3.253
46 3.433
46 4.861
46 5.973
46 6.334
46 6.548
47 2.044
47 2.363
47 2.66
47 2.951
47 3.264
47 3.543
47 4.245
47 5.938
47 6.841
47 6.369
47 7.812
48 2.002
48 2.321
48 2.614
48 2.886
48 3.15
48 3.44
48 4.364
48 5.563
48 6.185
48 5.431
48 6.855
49 2.03
49 2.326
49 2.685
49 2.984
49 3.231
49 3.608
49 4.737
49 6.2
49 6.832
49 6.208
49 7.701
50 2.021
50 2.346
50 2.657
50 2.989
50 3.304
50 3.615
50 5.1
50 6.351
50 5.465
50 7.227
51 2.023
51 2.333
51 2.653
51 2.936
51 3.211
51 3.518
51 4.259
51 5.37
51 6.091
51 6.273
52 2.044
52 2.385
52 2.734
52 3.05
52 3.449
52 3.723
52 4.96
52 5.963
52 5.298
52 6.084
53 2.019
53 2.228
53 2.479
53 2.748
53 2.977
53 3.215
53 4.016
53 5.224
53 6.469
53 5.93
53 7.196
54 2.024
54 2.304
54 2.583
54 2.887
54 3.181
54 3.437
54 4.118
54 5.344
54 5.641
54 5.278
54 6.319
55 2.043
55 2.294
55 2.557
55 2.892
55 3.225
55 3.548
55 4.415
55 5.489
55 5.987
55 6.105
55 7.938
56 2.05
56 2.397
56 2.687
56 2.98
56 3.301
56 3.626
56 4.727
56 6.382
56 6.371
56 6.675
56 8.256
57 2.025
57 2.346
57 2.619
57 2.942
57 3.282
57 3.58
57 4.908
57 6.376
57 5.804
57 6.916
58 2.012
58 2.317
58 2.592
58 2.916
58 3.155
58 3.384
58 4.534
58 5.877
58 5.409
58 6.944
59 2.02
59 2.341
59 2.58
59 2.967
59 3.3
59 3.582
59 4.71
59 6.313
59 6.34
59 7.142
60 2.015
60 2.346
60 2.726
60 3.044
60 3.424
60 3.663
60 4.569
60 5.699
60 6.003
60 6.275
61 2.049
61 2.414
61 2.66
61 2.91
61 3.149
61 3.443
61 4.357
61 5.474
61 5.473
61 6.124
61 7.718
62 2.038
62 2.333
62 2.576
62 2.908
62 3.331
62 3.522
62 4.952
62 6.448
62 5.681
62 7.563
63 2.042
63 2.284
63 2.597
63 2.89
63 3.235
63 3.508
63 4.511
63 6.026
63 6.352
63 7.213
64 2.025
64 2.259
64 2.581
64 2.847
64 3.154
64 3.43
64 4.168
64 5.319
64 5.376
64 6.01
65 2.013
65 2.342
65 2.609
65 2.837
65 3.162
65 3.471
65 4.746
65 5.929
65 6.243
65 6.351
66 2.029
66 2.268
66 2.492
66 2.844
66 3.179
66 3.4
66 4.333
66 5.522
66 5.562
66 6.026
67 2.04
67 2.323
67 2.615
67 2.938
67 3.211
67 3.514
67 4.788
67 6.263
67 5.785
67 6.8
68 2.003
68 2.364
68 2.599
68 2.859
68 3.057
68 3.376
68 4.529
68 5.729
68 6.447
68 6.318
68 7.917
69 2.019
69 2.301
69 2.545
69 2.881
69 3.187
69 3.446
69 4.482
69 5.717
69 5.536
69 6.65
70 2.029
70 2.319
70 2.719
70 3.079
70 3.343
70 3.613
70 4.758
70 6.017
70 6.368
70 6.319
70 7.821
71 2.006
71 2.326
71 2.6
71 2.855
71 3.06
71 3.327
71 3.912
71 5.181
71 6.612
71 5.854
71 7.841
