year curveLowRes0111
70 4.685
70 5.843
70 6.545
70 6.759
71 2.033
71 2.357
71 2.622
71 2.885
71 3.163
71 3.486
71 4.059
71 5.356
71 5.512
71 5.412
