year curveLowRes0571
30 2.038
30 2.305
30 2.587
30 2.76
30 3.121
30 3.341
30 4.16
30 5.115
30 6.239
30 6.256
30 7.989
31 2.032
31 2.325
31 2.648
31 2.888
31 3.149
31 3.34
31 4.061
31 5.416
31 6.016
31 5.613
31 7.235
32 2.036
32 2.262
32 2.551
32 2.812
32 3.105
32 3.468
32 4.95
32 6.314
32 6.695
32 6.547
32 7.719
33 2.049
33 2.294
33 2.591
33 2.844
33 3.112
33 3.414
33 4.209
33 5.055
33 5.904
33 5.683
33 7.184
34 2.04
34 2.369
34 2.708
34 3.025
34 3.242
34 3.58
34 4.549
34 5.67
34 5.599
34 6.518
35 2.001
35 2.376
35 2.582
35 2.989
35 3.228
35 3.446
35 4.455
35 6.033
35 5.326
35 6.754
36 2.03
36 2.324
36 2.669
36 2.971
36 3.196
36 3.485
36 4.732
36 5.884
36 6.577
36 6.134
36 7.911
37 2.007
37 2.346
37 2.556
37 2.888
37 3.138
37 3.373
37 3.986
37 5.306
37 5.885
37 5.855
37 7.545
38 2.041
38 2.363
38 2.621
38 2.842
38 3.055
38 3.318
38 3.962
38 5.17
38 5.542
38 5.529
38 6.769
39 2.043
39 2.4
39 2.723
39 2.953
39 3.318
39 3.774
39 4.763
39 5.989
39 6.252
39 7.223
40 2.046
40 2.295
40 2.608
40 2.937
40 3.298
40 3.577
40 4.608
40 5.991
40 5.889
40 6.664
41 2.017
41 2.332
41 2.662
41 2.97
41 3.181
41 3.416
41 4.528
41 5.633
41 4.664
41 6.063
42 2.028
42 2.34
42 2.681
42 2.927
42 3.141
42 3.474
42 4.308
42 5.232
42 5.311
42 5.569
43 2.012
43 2.391
43 2.662
43 2.969
43 3.23
43 3.556
43 4.143
43 5.619
43 5.198
43 6.152
44 2.025
44 2.36
44 2.537
44 2.712
44 2.928
44 3.232
44 3.818
44 4.629
44 5.23
44 4.686
44 5.848
45 2.023
45 2.307
45 2.575
45 2.964
45 3.316
45 3.671
45 4.793
45 6.338
45 7.206
45 7.217
45 8.616
46 2.047
46 2.413
46 2.727
46 2.976
46 3.216
46 3.567
46 4.879
46 6.098
46 6.028
46 7.011
47 2.026
47 2.311
47 2.638
47 2.98
47 3.304
47 3.557
47 4.101
47 5.237
47 5.954
47 5.458
47 6.691
48 2.035
48 2.308
48 2.578
48 2.95
48 3.234
48 3.572
48 4.179
48 5.454
48 6.035
48 5.725
48 6.931
49 2.0
49 2.325
49 2.636
49 2.861
49 3.096
49 3.432
49 4.227
49 5.545
49 6.373
49 6.093
49 7.802
50 2.019
50 2.318
50 2.699
50 3.049
50 3.408
50 3.658
50 4.655
50 5.932
50 5.182
50 6.514
51 2.033
51 2.365
51 2.619
51 2.943
51 3.217
51 3.573
51 5.199
51 6.419
51 6.033
51 7.052
52 2.04
52 2.316
52 2.661
52 2.968
52 3.25
52 3.493
52 5.094
52 6.761
52 5.775
52 7.124
53 2.003
53 2.354
53 2.668
53 3.081
53 3.336
53 3.632
53 4.923
53 5.93
53 5.803
53 6.03
54 2.045
54 2.258
54 2.597
54 2.879
54 3.165
54 3.447
54 4.429
54 5.6
54 4.689
54 5.922
55 2.01
55 2.256
55 2.549
55 2.857
55 3.158
55 3.548
55 5.336
55 6.835
55 6.218
55 7.469
56 2.043
56 2.41
56 2.726
56 2.984
56 3.23
56 3.489
56 4.159
56 5.137
56 5.905
56 5.348
56 6.784
57 2.021
57 2.3
57 2.486
57 2.816
57 3.193
57 3.428
57 4.038
57 5.352
57 6.596
57 5.797
57 7.527
58 2.028
58 2.384
58 2.724
58 3.061
58 3.363
58 3.635
58 3.947
58 5.19
58 5.632
58 5.504
58 6.755
59 2.036
59 2.323
59 2.544
59 2.864
59 3.209
59 3.473
59 4.807
59 5.729
59 5.411
59 5.743
60 2.049
60 2.287
60 2.518
60 2.813
60 3.036
60 3.292
60 4.816
60 6.352
60 5.714
60 7.496
61 2.045
61 2.313
61 2.592
61 2.787
61 3.197
61 3.498
61 4.637
61 5.383
61 5.975
61 5.96
61 7.857
62 2.021
62 2.292
62 2.624
62 2.906
62 3.203
62 3.418
62 4.618
62 5.625
62 6.474
62 6.561
62 7.854
63 2.022
63 2.364
63 2.686
63 3.012
63 3.342
63 3.682
63 4.774
63 6.075
63 6.129
63 6.835
64 2.033
64 2.185
64 2.495
64 2.744
64 3.041
64 3.288
64 3.767
64 4.969
64 5.191
64 5.291
64 6.957
65 2.018
65 2.293
65 2.583
65 2.789
65 3.093
65 3.336
65 4.363
65 5.383
65 5.789
65 5.392
65 6.95
66 2.027
66 2.4
66 2.723
66 3.029
66 3.312
66 3.57
66 3.984
66 5.184
66 6.354
66 5.787
66 7.039
67 2.019
67 2.387
67 2.7
67 3.099
67 3.428
67 3.762
67 5.118
67 6.554
67 6.447
67 7.082
68 2.032
68 2.281
68 2.548
68 2.941
68 3.231
68 3.559
68 4.392
68 5.45
68 5.402
68 6.327
69 2.035
69 2.333
69 2.627
69 2.922
69 3.221
69 3.515
69 4.238
69 5.403
69 5.765
69 5.794
69 6.734
70 2.008
70 2.379
70 2.66
70 2.926
70 3.211
70 3.434
70 4.466
70 5.507
70 5.656
70 6.009
71 2.025
71 2.307
71 2.593
71 2.86
71 3.095
71 3.335
71 5.16
71 6.888
71 6.34
71 6.744
