year curveLowRes0381
56 6.677
57 2.021
57 2.347
57 2.629
57 2.968
57 3.284
57 3.535
57 4.572
57 5.776
57 5.925
57 6.247
57 7.525
58 2.043
58 2.3
58 2.455
58 2.671
58 2.992
58 3.319
58 3.966
58 4.873
58 5.483
58 5.327
58 7.195
59 2.004
59 2.329
59 2.61
59 2.94
59 3.22
59 3.511
59 5.056
59 6.364
59 6.433
59 6.781
60 2.048
60 2.285
60 2.543
60 2.842
60 3.112
60 3.421
60 4.722
60 6.162
60 5.651
60 6.833
61 2.015
61 2.19
61 2.511
61 2.68
61 2.967
61 3.193
61 3.767
61 5.227
61 6.802
61 5.673
61 7.146
62 2.036
62 2.273
62 2.637
62 2.829
62 3.069
62 3.386
62 4.182
62 5.242
62 5.992
62 5.981
62 7.437
63 2.002
63 2.241
63 2.467
63 2.815
63 3.143
63 3.537
63 4.176
63 5.191
63 4.936
63 5.355
63 6.509
64 2.001
64 2.263
64 2.597
64 2.913
64 3.196
64 3.655
64 4.649
64 6.322
64 6.057
64 6.688
65 2.018
65 2.355
65 2.638
65 2.973
65 3.31
65 3.638
65 4.936
65 6.625
65 6.234
65 6.911
66 2.036
66 2.357
66 2.715
66 3.056
66 3.248
66 3.509
66 4.917
66 6.427
66 5.436
66 7.106
67 2.032
67 2.304
67 2.63
67 2.893
67 3.195
67 3.662
67 4.621
67 5.914
67 5.491
67 6.22
68 2.001
68 2.311
68 2.586
68 2.937
68 3.222
68 3.57
68 4.442
68 5.639
68 5.415
68 5.803
68 6.911
69 2.035
69 2.299
69 2.565
69 2.84
69 3.146
69 3.448
69 4.122
69 5.378
69 6.452
69 5.809
69 7.663
70 2.015
70 2.272
70 2.573
70 2.91
70 3.189
70 3.553
70 4.956
70 6.272
70 6.014
70 6.91
71 2.039
71 2.339
71 2.557
71 2.808
71 3.085
71 3.334
71 4.576
71 5.826
71 5.526
71 7.52
