year curveLowRes0241
36 2.333
36 2.632
36 2.907
36 3.246
36 3.568
36 4.571
36 5.593
36 5.435
36 5.721
37 2.024
37 2.342
37 2.539
37 2.867
37 3.08
37 3.333
37 4.052
37 4.854
37 5.055
37 5.191
37 6.403
38 2.01
38 2.305
38 2.554
38 2.853
38 3.225
38 3.626
38 5.167
38 6.344
38 5.747
38 7.19
39 2.038
39 2.321
39 2.643
39 2.983
39 3.317
39 3.687
39 4.809
39 6.41
39 6.249
39 7.013
40 2.042
40 2.319
40 2.56
40 2.9
40 3.166
40 3.508
40 4.523
40 5.91
40 5.654
40 5.557
41 2.027
41 2.275
41 2.502
41 2.819
41 3.086
41 3.434
41 5.176
41 6.376
41 6.207
41 6.715
42 2.024
42 2.338
42 2.59
42 2.919
42 3.189
42 3.419
42 4.117
42 5.272
42 6.307
42 6.053
42 6.915
43 2.003
43 2.216
43 2.504
43 2.75
43 3.039
43 3.403
43 4.461
43 5.671
43 6.563
43 6.457
43 7.605
44 2.017
44 2.336
44 2.671
44 2.932
44 3.185
44 3.551
44 4.848
44 6.486
44 6.732
44 7.117
45 2.003
45 2.237
45 2.516
45 2.749
45 3.064
45 3.283
45 4.151
45 5.79
45 6.374
45 5.924
45 7.547
46 2.02
46 2.377
46 2.66
46 2.997
46 3.333
46 3.677
46 4.273
46 5.733
46 5.656
46 6.597
47 2.044
47 2.28
47 2.636
47 2.836
47 3.16
47 3.588
47 4.917
47 5.839
47 5.537
47 6.258
48 2.02
48 2.273
48 2.517
48 2.728
48 2.993
48 3.346
48 4.259
48 5.887
48 6.242
48 7.161
49 2.016
49 2.315
49 2.509
49 2.824
49 3.046
49 3.368
49 4.439
49 5.865
49 6.577
49 5.924
49 7.582
50 2.044
50 2.471
50 2.799
50 3.071
50 3.358
50 3.641
50 4.511
50 5.853
50 5.447
50 6.793
51 2.035
51 2.248
51 2.516
51 2.785
51 3.064
51 3.265
51 4.115
51 5.443
51 5.938
51 5.865
51 7.218
52 2.047
52 2.294
52 2.592
52 2.847
52 3.183
52 3.41
52 4.599
52 5.87
52 6.054
52 6.566
53 2.011
53 2.322
53 2.637
53 2.823
53 3.13
53 3.306
53 3.866
53 5.525
53 6.665
53 6.115
53 7.287
54 2.014
54 2.291
54 2.549
54 2.967
54 3.189
54 3.444
54 4.414
54 5.554
54 5.869
54 5.668
55 2.04
55 2.43
55 2.832
55 3.081
55 3.234
55 3.523
55 4.649
55 6.04
55 5.918
55 6.964
56 2.001
56 2.27
56 2.563
56 2.867
56 3.121
56 3.466
56 4.453
56 5.712
56 5.641
56 6.386
57 2.028
57 2.324
57 2.663
57 2.9
57 3.177
57 3.524
57 4.988
57 6.114
57 6.012
57 6.809
58 2.027
58 2.434
58 2.787
58 3.081
58 3.45
58 3.794
58 4.884
58 6.469
58 6.318
58 7.358
59 2.041
59 2.34
59 2.633
59 2.939
59 3.151
59 3.394
59 4.017
59 4.913
59 5.801
59 4.852
59 6.235
60 2.042
60 2.344
60 2.664
60 3.014
60 3.234
60 3.54
60 4.751
60 5.728
60 4.689
60 6.239
61 2.003
61 2.28
61 2.617
61 3.026
61 3.332
61 3.614
61 4.949
61 6.154
61 5.76
61 6.765
62 2.05
62 2.327
62 2.574
62 2.901
62 3.183
62 3.405
62 4.334
62 5.426
62 6.145
62 5.683
62 6.592
63 2.0
63 2.266
63 2.602
63 2.933
63 3.15
63 3.518
63 4.842
63 6.662
63 6.382
63 6.899
64 2.019
64 2.319
64 2.512
64 2.785
64 3.07
64 3.296
64 3.967
64 5.137
64 6.16
64 6.014
64 7.203
65 2.034
65 2.331
65 2.611
65 2.954
65 3.275
65 3.763
65 5.055
65 6.176
65 5.574
65 6.995
66 2.036
66 2.41
66 2.737
66 3.06
66 3.442
66 3.676
66 4.578
66 6.282
66 5.999
66 7.821
67 2.02
67 2.263
67 2.547
67 2.758
67 3.008
67 3.199
67 4.071
67 4.908
67 5.888
67 5.708
67 7.1
68 2.034
68 2.402
68 2.637
68 2.961
68 3.239
68 3.594
68 4.619
68 6.178
68 6.512
68 6.84
69 2.042
69 2.336
69 2.564
69 2.877
69 3.105
69 3.361
69 4.303
69 5.619
69 6.121
69 6.213
69 7.813
70 2.006
70 2.291
70 2.55
70 2.735
70 2.97
70 3.291
70 3.76
70 4.786
70 5.809
70 5.087
70 6.95
71 2.003
71 2.252
71 2.487
71 2.77
71 3.039
71 3.379
71 4.377
71 5.746
71 5.648
71 6.598
