year curveLowRes0531
41 6.287
41 7.377
42 2.016
42 2.285
42 2.576
42 2.813
42 3.066
42 3.354
42 4.325
42 5.399
42 5.39
42 5.653
43 2.038
43 2.257
43 2.545
43 2.792
43 3.059
43 3.348
43 3.811
43 4.919
43 5.62
43 4.878
43 6.4
44 2.003
44 2.3
44 2.518
44 2.829
44 3.115
44 3.484
44 4.295
44 5.801
44 5.996
44 6.433
45 2.01
45 2.322
45 2.743
45 2.947
45 3.368
45 3.613
45 4.779
45 6.241
45 5.991
45 6.286
46 2.001
46 2.172
46 2.433
46 2.605
46 2.827
46 3.09
46 4.189
46 5.629
46 5.336
46 6.373
47 2.031
47 2.283
47 2.642
47 2.974
47 3.243
47 3.526
47 4.819
47 5.719
47 5.287
47 5.83
48 2.032
48 2.344
48 2.668
48 2.956
48 3.253
48 3.542
48 4.862
48 5.879
48 5.592
48 6.105
48 7.399
49 2.002
49 2.19
49 2.466
49 2.751
49 3.061
49 3.337
49 4.273
49 5.794
49 5.628
49 5.878
50 2.04
50 2.206
50 2.587
50 2.862
50 3.048
50 3.354
50 4.56
50 5.856
50 5.414
50 6.7
51 2.002
51 2.245
51 2.582
51 2.84
51 3.207
51 3.422
51 4.52
51 5.629
51 4.695
51 5.814
52 2.022
52 2.326
52 2.613
52 2.866
52 3.175
52 3.496
52 4.273
52 5.119
52 4.701
52 5.675
53 2.003
53 2.246
53 2.581
53 2.869
53 3.172
53 3.471
53 4.596
53 5.868
53 6.252
53 6.058
54 2.041
54 2.364
54 2.619
54 2.909
54 3.224
54 3.49
54 4.426
54 5.708
54 5.808
54 5.708
54 6.69
55 2.026
55 2.228
55 2.501
55 2.715
55 2.962
55 3.192
55 4.412
55 5.541
55 5.682
55 5.769
55 7.206
56 2.026
56 2.455
56 2.778
56 3.157
56 3.452
56 3.737
56 4.695
56 5.968
56 5.405
56 6.661
57 2.036
57 2.269
57 2.539
57 2.828
57 3.155
57 3.385
57 4.667
57 6.161
57 5.64
57 6.827
58 2.019
58 2.335
58 2.689
58 2.926
58 3.13
58 3.38
58 4.48
58 5.686
58 5.573
58 6.318
59 2.034
59 2.28
59 2.593
59 2.881
59 3.138
59 3.394
59 3.99
59 5.377
59 6.074
59 5.474
59 7.19
60 2.05
60 2.364
60 2.644
60 2.978
60 3.29
60 3.539
60 4.509
60 5.672
60 5.462
60 6.015
61 2.017
61 2.323
61 2.594
61 2.997
61 3.277
61 3.583
61 4.993
61 6.113
61 5.844
61 6.755
62 2.049
62 2.321
62 2.673
62 2.919
62 3.23
62 3.614
62 4.823
62 5.792
62 5.49
62 6.47
63 2.007
63 2.332
63 2.591
63 2.933
63 3.252
63 3.53
63 4.815
63 5.939
63 5.514
63 7.183
64 2.04
64 2.18
64 2.46
64 2.845
64 3.08
64 3.419
64 4.681
64 5.757
64 6.321
64 6.358
64 7.655
65 2.015
65 2.331
65 2.661
65 2.958
65 3.199
65 3.437
65 4.026
65 5.128
65 5.47
65 4.987
65 6.602
66 2.017
66 2.204
66 2.459
66 2.725
66 3.031
66 3.347
66 4.201
66 5.273
66 6.189
66 5.66
66 6.57
67 2.038
67 2.327
67 2.724
67 3.067
67 3.335
67 3.603
67 4.781
67 6.209
67 5.659
67 6.699
68 2.014
68 2.307
68 2.652
68 2.88
68 3.192
68 3.482
68 4.407
68 5.613
68 6.83
68 6.135
68 7.804
69 2.002
69 2.3
69 2.64
69 2.873
69 3.229
69 3.591
69 4.814
69 6.351
69 5.638
69 6.119
70 2.038
70 2.333
70 2.645
70 3.003
70 3.269
70 3.605
70 4.728
70 6.067
70 5.842
70 6.855
71 2.033
71 2.342
71 2.535
71 2.821
71 3.12
71 3.513
71 4.548
71 6.01
71 6.263
71 5.837
71 7.071
