year curveLowRes0581
33 5.231
33 5.918
33 5.858
34 2.011
34 2.309
34 2.658
34 2.984
34 3.206
34 3.456
34 4.496
34 6.163
34 5.738
34 6.565
35 2.016
35 2.282
35 2.499
35 2.722
35 3.007
35 3.358
35 4.244
35 5.773
35 5.544
35 6.467
36 2.036
36 2.336
36 2.554
36 2.877
36 3.171
36 3.51
36 4.719
36 5.961
36 5.49
36 6.989
37 2.009
37 2.299
37 2.623
37 2.93
37 3.193
37 3.461
37 4.323
37 5.459
37 6.676
37 6.056
37 6.905
38 2.049
38 2.298
38 2.558
38 2.799
38 2.993
38 3.254
38 4.28
38 5.42
38 5.007
38 6.054
39 2.047
39 2.257
39 2.502
39 2.884
39 3.266
39 3.536
39 4.321
39 5.458
39 6.167
39 5.664
39 7.064
40 2.026
40 2.335
40 2.54
40 2.834
40 3.053
40 3.314
40 3.973
40 5.346
40 5.855
40 5.02
40 6.077
41 2.047
41 2.318
41 2.642
41 2.911
41 3.244
41 3.52
41 4.963
41 6.132
41 6.504
41 6.874
42 2.037
42 2.314
42 2.625
42 2.94
42 3.205
42 3.5
42 4.491
42 6.379
42 6.1
42 6.607
43 2.02
43 2.267
43 2.534
43 2.858
43 3.149
43 3.449
43 4.556
43 6.046
43 5.113
43 6.729
44 2.007
44 2.303
44 2.513
44 2.759
44 3.067
44 3.319
44 4.242
44 5.245
44 5.502
44 5.387
45 2.046
45 2.302
45 2.55
45 2.835
45 3.088
45 3.449
45 4.704
45 5.948
45 5.563
45 7.487
46 2.007
46 2.262
46 2.575
46 2.963
46 3.23
46 3.553
46 4.678
46 6.015
46 6.119
46 6.733
47 2.0
47 2.155
47 2.399
47 2.657
47 2.953
47 3.259
47 3.556
47 4.76
47 6.169
47 5.421
47 6.71
48 2.013
48 2.304
48 2.564
48 2.926
48 3.139
48 3.371
48 4.824
48 6.575
48 6.369
48 7.55
49 2.005
49 2.227
49 2.601
49 2.952
49 3.251
49 3.549
49 4.666
49 5.803
49 5.234
49 6.629
50 2.021
50 2.354
50 2.586
50 2.957
50 3.146
50 3.432
50 4.283
50 5.494
50 6.106
50 6.457
51 2.033
51 2.33
51 2.626
51 3.01
51 3.313
51 3.774
51 4.86
51 6.07
51 5.372
51 6.492
52 2.014
52 2.378
52 2.672
52 3.074
52 3.45
52 3.795
52 4.677
52 6.037
52 5.89
52 6.404
53 2.015
53 2.35
53 2.677
53 2.909
53 3.29
53 3.576
53 4.863
53 6.066
53 6.036
53 6.372
54 2.049
54 2.39
54 2.728
54 3.081
54 3.432
54 3.709
54 5.054
54 6.48
54 6.084
54 6.893
55 2.033
55 2.353
55 2.629
55 2.874
55 3.196
55 3.417
55 4.471
55 6.149
55 5.848
55 7.409
56 2.041
56 2.321
56 2.668
56 3.018
56 3.329
56 3.561
56 4.455
56 5.893
56 6.469
56 6.781
56 8.271
57 2.017
57 2.34
57 2.592
57 2.949
57 3.299
57 3.721
57 4.87
57 6.459
57 5.728
57 6.846
58 2.02
58 2.356
58 2.669
58 3.052
58 3.313
58 3.59
58 4.568
58 6.153
58 6.346
58 6.98
59 2.001
59 2.184
59 2.506
59 2.775
59 3.01
59 3.27
59 3.822
59 4.819
59 4.951
59 4.809
59 5.931
60 2.023
60 2.402
60 2.707
60 3.027
60 3.333
60 3.614
60 5.357
60 6.705
60 6.335
60 7.861
61 2.019
61 2.375
61 2.643
61 2.95
61 3.25
61 3.619
61 4.689
61 5.88
61 5.701
61 6.727
62 2.02
62 2.353
62 2.679
62 2.995
62 3.268
62 3.524
62 4.511
62 5.984
62 5.973
62 7.285
63 2.04
63 2.385
63 2.697
63 2.987
63 3.331
63 3.614
63 4.519
63 6.117
63 6.143
63 6.862
64 2.0
64 2.314
64 2.578
64 2.995
64 3.327
64 3.63
64 4.814
64 6.212
64 5.998
64 7.166
65 2.005
65 2.313
65 2.639
65 2.905
65 3.107
65 3.327
65 4.011
65 5.085
65 5.567
65 5.825
65 7.491
66 2.042
66 2.298
66 2.642
66 2.942
66 3.211
66 3.489
66 4.204
66 5.381
66 5.444
66 5.546
66 7.191
67 2.044
67 2.306
67 2.61
67 2.93
67 3.13
67 3.503
67 4.325
67 5.921
67 6.274
67 6.532
68 2.02
68 2.313
68 2.592
68 2.857
68 3.1
68 3.37
68 4.239
68 5.406
68 5.696
68 5.425
68 6.851
69 2.004
69 2.378
69 2.729
69 3.05
69 3.439
69 3.929
69 5.268
69 6.735
69 5.866
69 6.963
70 2.048
70 2.343
70 2.618
70 2.979
70 3.278
70 3.57
70 4.812
70 6.313
70 6.001
70 6.917
71 2.047
71 2.278
71 2.634
71 2.985
71 3.3
71 3.65
71 4.46
71 5.747
71 5.218
71 6.674
