year curveLowRes0481
22 5.591
22 7.293
23 2.016
23 2.317
23 2.727
23 3.027
23 3.271
23 3.492
23 4.393
23 5.726
23 6.1
23 6.404
24 2.001
24 2.3
24 2.558
24 2.787
24 3.156
24 3.433
24 4.682
24 5.512
24 5.253
24 5.578
24 6.981
25 2.019
25 2.32
25 2.666
25 2.954
25 3.181
25 3.398
25 4.793
25 6.085
25 5.581
25 6.835
26 2.001
26 2.253
26 2.546
26 2.827
26 3.047
26 3.304
26 4.035
26 5.259
26 6.068
26 5.723
26 6.72
27 2.035
27 2.289
27 2.615
27 2.949
27 3.303
27 3.506
27 4.539
27 6.34
27 6.227
27 7.213
28 2.018
28 2.396
28 2.684
28 2.942
28 3.301
28 3.726
28 4.756
28 6.409
28 5.617
28 7.051
29 2.005
29 2.255
29 2.52
29 2.849
29 3.189
29 3.421
29 4.453
29 5.425
29 5.797
29 5.759
29 7.08
30 2.035
30 2.399
30 2.658
30 2.996
30 3.231
30 3.461
30 4.454
30 5.408
30 4.696
30 6.124
31 2.013
31 2.169
31 2.359
31 2.676
31 2.854
31 3.153
31 3.81
31 4.937
31 5.361
31 6.15
31 7.523
32 2.025
32 2.332
32 2.679
32 2.985
32 3.284
32 3.678
32 4.796
32 6.103
32 6.167
32 6.942
33 2.007
33 2.29
33 2.569
33 2.879
33 3.172
33 3.402
33 4.46
33 5.916
33 6.249
33 6.233
33 8.131
34 2.015
34 2.305
34 2.532
34 2.833
34 3.143
34 3.555
34 4.575
34 5.711
34 5.299
34 6.738
35 2.013
35 2.327
35 2.595
35 2.841
35 3.119
35 3.487
35 4.497
35 5.726
35 6.04
35 6.446
35 7.773
36 2.008
36 2.329
36 2.611
36 2.91
36 3.225
36 3.485
36 4.575
36 5.928
36 5.772
36 6.924
37 2.021
37 2.274
37 2.55
37 2.781
37 3.145
37 3.409
37 4.239
37 5.139
37 5.78
37 5.611
37 7.569
38 2.032
38 2.289
38 2.54
38 2.797
38 3.077
38 3.328
38 4.033
38 5.014
38 5.564
38 6.02
38 7.06
39 2.025
39 2.415
39 2.713
39 3.009
39 3.267
39 3.469
39 4.467
39 5.78
39 6.58
39 7.338
39 8.735
40 2.02
40 2.341
40 2.518
40 2.846
40 3.162
40 3.417
40 3.901
40 4.771
40 5.849
40 5.344
40 6.89
41 2.023
41 2.287
41 2.615
41 2.841
41 3.203
41 3.495
41 4.257
41 5.309
41 5.377
41 5.832
42 2.014
42 2.31
42 2.6
42 2.925
42 3.244
42 3.424
42 4.605
42 5.493
42 5.466
42 5.897
43 2.003
43 2.264
43 2.48
43 2.797
43 3.099
43 3.37
43 3.992
43 5.124
43 6.045
43 5.443
43 6.751
44 2.008
44 2.35
44 2.668
44 2.952
44 3.335
44 3.758
44 5.075
44 6.431
44 5.386
44 7.15
45 2.045
45 2.265
45 2.509
45 2.759
45 3.156
45 3.503
45 4.653
45 5.725
45 5.867
45 6.61
46 2.008
46 2.325
46 2.646
46 2.987
46 3.338
46 3.821
46 5.017
46 6.87
46 5.919
46 7.147
47 2.018
47 2.396
47 2.795
47 3.017
47 3.369
47 3.704
47 4.47
47 5.39
47 5.921
47 5.744
47 7.27
48 2.04
48 2.263
48 2.584
48 2.857
48 3.175
48 3.52
48 5.037
48 6.172
48 5.833
48 6.904
49 2.002
49 2.193
49 2.492
49 2.801
49 3.107
49 3.418
49 4.804
49 6.627
49 5.882
49 7.598
50 2.019
50 2.28
50 2.585
50 2.848
50 3.068
50 3.307
50 4.29
50 5.946
50 6.647
50 6.355
50 7.595
51 2.02
51 2.308
51 2.64
51 2.935
51 3.1
51 3.426
51 4.584
51 6.001
51 5.741
51 6.991
52 2.044
52 2.371
52 2.62
52 2.945
52 3.204
52 3.503
52 4.576
52 5.844
52 5.177
52 6.295
53 2.007
53 2.38
53 2.728
53 2.91
53 3.21
53 3.519
53 3.963
53 5.329
53 6.372
53 5.759
53 7.136
54 2.023
54 2.282
54 2.56
54 2.889
54 3.174
54 3.457
54 4.502
54 5.709
54 5.131
54 6.162
55 2.027
55 2.312
55 2.622
55 2.944
55 3.21
55 3.451
55 4.223
55 5.744
55 6.106
55 5.966
55 7.448
56 2.007
56 2.386
56 2.736
56 2.999
56 3.277
56 3.618
56 4.089
56 5.658
56 6.98
56 6.532
56 7.676
57 2.026
57 2.409
57 2.686
57 2.987
57 3.27
57 3.498
57 4.648
57 5.592
57 5.074
57 6.154
58 2.046
58 2.302
58 2.678
58 2.911
58 3.17
58 3.419
58 4.453
58 5.795
58 5.782
58 6.322
58 7.773
59 2.042
59 2.305
59 2.607
59 2.981
59 3.254
59 3.66
59 4.728
59 6.502
59 6.156
59 6.918
60 2.009
60 2.353
60 2.66
60 2.977
60 3.258
60 3.515
60 4.373
60 5.676
60 5.564
60 6.622
61 2.0
61 2.308
61 2.562
61 2.883
61 3.094
61 3.343
61 4.273
61 5.319
61 5.996
61 6.064
61 7.844
62 2.011
62 2.4
62 2.667
62 2.89
62 3.172
62 3.525
62 4.413
62 5.426
62 4.903
62 5.894
63 2.04
63 2.347
63 2.54
63 2.785
63 3.023
63 3.341
63 4.228
63 5.88
63 5.782
63 6.464
64 2.016
64 2.25
64 2.596
64 2.939
64 3.293
64 3.547
64 4.64
64 5.876
64 6.205
64 6.973
65 2.048
65 2.337
65 2.622
65 3.033
65 3.396
65 3.577
65 4.366
65 5.289
65 6.523
65 5.365
65 6.941
66 2.001
66 2.33
66 2.667
66 3.0
66 3.349
66 3.688
66 5.145
66 6.353
66 5.688
66 6.417
67 2.007
67 2.335
67 2.619
67 2.926
67 3.22
67 3.467
67 4.507
67 6.03
67 5.988
67 6.947
68 2.01
68 2.296
68 2.588
68 2.944
68 3.209
68 3.479
68 4.341
68 5.588
68 5.628
68 6.359
69 2.033
69 2.386
69 2.673
69 2.956
69 3.21
69 3.468
69 4.301
69 5.251
69 5.632
69 5.554
69 6.433
70 2.029
70 2.346
70 2.767
70 2.963
70 3.293
70 3.575
70 4.959
70 6.177
70 5.432
70 6.751
71 2.034
71 2.37
71 2.575
71 2.957
71 3.284
71 3.639
71 4.707
71 5.939
71 5.339
71 6.795
