year curveLowRes0341
32 5.661
32 5.303
32 6.014
33 2.009
33 2.314
33 2.614
33 2.852
33 3.115
33 3.449
33 4.063
33 5.314
33 6.305
33 5.395
33 6.71
34 2.008
34 2.325
34 2.541
34 2.826
34 3.178
34 3.489
34 4.785
34 6.285
34 5.766
34 6.73
35 2.046
35 2.318
35 2.624
35 2.888
35 3.205
35 3.512
35 4.378
35 5.899
35 5.622
35 6.35
36 2.007
36 2.328
36 2.556
36 2.9
36 3.25
36 3.518
36 4.752
36 5.932
36 4.834
36 6.216
37 2.046
37 2.269
37 2.56
37 2.782
37 3.019
37 3.23
37 4.563
37 5.755
37 5.916
37 6.183
38 2.041
38 2.365
38 2.632
38 2.956
38 3.327
38 3.637
38 5.439
38 7.048
38 6.435
38 7.641
39 2.037
39 2.238
39 2.485
39 2.718
39 2.985
39 3.262
39 4.281
39 5.095
39 5.615
39 5.641
39 6.517
40 2.045
40 2.371
40 2.578
40 2.888
40 3.19
40 3.468
40 4.37
40 5.521
40 6.286
40 6.036
40 7.039
41 2.022
41 2.373
41 2.681
41 2.965
41 3.2
41 3.448
41 4.328
41 5.826
41 5.593
41 6.305
42 2.04
42 2.28
42 2.586
42 2.825
42 3.091
42 3.421
42 4.62
42 5.805
42 5.834
42 6.438
42 8.016
43 2.012
43 2.303
43 2.533
43 2.854
43 3.055
43 3.383
43 3.912
43 5.107
43 6.569
43 5.885
43 7.65
44 2.024
44 2.385
44 2.576
44 2.828
44 3.184
44 3.44
44 4.263
44 5.241
44 5.69
44 5.774
44 7.329
45 2.024
45 2.393
45 2.723
45 3.067
45 3.32
45 3.557
45 4.946
45 6.255
45 6.546
45 7.064
46 2.001
46 2.324
46 2.545
46 2.816
46 3.134
46 3.455
46 4.528
46 5.473
46 4.477
46 5.624
47 2.042
47 2.365
47 2.673
47 3.003
47 3.284
47 3.584
47 4.943
47 6.116
47 4.759
47 6.327
48 2.032
48 2.288
48 2.638
48 2.857
48 3.085
48 3.27
48 4.357
48 5.607
48 6.151
48 6.349
49 2.025
49 2.356
49 2.67
49 3.011
49 3.384
49 3.733
49 4.438
49 6.044
49 6.503
49 6.416
50 2.014
50 2.332
50 2.569
50 2.8
50 3.142
50 3.471
50 4.258
50 5.817
50 4.816
50 6.679
51 2.016
51 2.294
51 2.54
51 2.788
51 3.056
51 3.368
51 3.806
51 4.917
51 5.834
51 5.05
51 6.665
52 2.008
52 2.333
52 2.54
52 2.757
52 2.982
52 3.17
52 3.923
52 5.245
52 6.142
52 5.82
52 7.607
53 2.037
53 2.318
53 2.554
53 2.798
53 3.194
53 3.563
53 4.723
53 5.957
53 6.406
53 5.692
53 6.949
54 2.02
54 2.304
54 2.63
54 3.008
54 3.278
54 3.523
54 4.131
54 5.562
54 7.01
54 6.142
54 7.496
55 2.017
55 2.354
55 2.619
55 2.98
55 3.29
55 3.563
55 4.725
55 6.089
55 5.012
55 6.776
56 2.042
56 2.308
56 2.58
56 2.957
56 3.123
56 3.466
56 4.329
56 5.763
56 6.134
56 6.524
56 8.024
57 2.018
57 2.288
57 2.571
57 2.776
57 3.051
57 3.413
57 4.921
57 6.159
57 5.94
57 6.637
58 2.016
58 2.219
58 2.601
58 2.868
58 3.152
58 3.378
58 4.147
58 5.771
58 6.364
58 6.25
58 7.568
59 2.006
59 2.327
59 2.607
59 2.852
59 3.145
59 3.457
59 4.628
59 5.681
59 6.149
59 5.579
59 7.114
60 2.04
60 2.363
60 2.692
60 3.073
60 3.37
60 3.65
60 4.469
60 5.415
60 5.607
60 6.186
61 2.042
61 2.296
61 2.552
61 2.814
61 3.067
61 3.38
61 4.154
61 5.616
61 6.005
61 6.145
61 7.68
62 2.028
62 2.364
62 2.666
62 2.969
62 3.253
62 3.576
62 4.831
62 5.796
62 5.818
62 6.51
63 2.029
63 2.302
63 2.744
63 2.93
63 3.193
63 3.471
63 4.501
63 5.372
63 6.296
63 6.292
63 7.987
64 2.029
64 2.365
64 2.647
64 2.968
64 3.365
64 3.61
64 4.736
64 5.991
64 6.182
64 6.923
65 2.016
65 2.357
65 2.7
65 3.103
65 3.342
65 3.683
65 4.937
65 6.37
65 6.513
65 7.126
65 8.513
66 2.036
66 2.249
66 2.511
66 2.823
66 3.181
66 3.425
66 4.046
66 5.255
66 6.206
66 6.102
66 7.416
67 2.026
67 2.345
67 2.658
67 2.952
67 3.215
67 3.482
67 4.352
67 5.609
67 6.252
67 5.968
67 7.199
68 2.017
68 2.319
68 2.557
68 2.89
68 3.132
68 3.588
68 5.412
68 6.771
68 5.96
68 7.041
69 2.032
69 2.239
69 2.441
69 2.762
69 3.054
69 3.316
69 4.203
69 5.539
69 5.875
69 5.933
69 7.545
70 2.024
70 2.41
70 2.727
70 2.971
70 3.294
70 3.734
70 5.042
70 6.322
70 6.324
70 7.443
71 2.002
71 2.277
71 2.634
71 2.994
71 3.324
71 3.528
71 4.835
71 6.275
71 6.089
71 7.168
